dock_id,dock_name,hour,avail_bikes,avail_docks,tot_docks,avail_bikes_proportion,avail_docks_proportion
3220,5 Corners Library,23,3.7057522123893802,14.294247787610615,18.0,0.20587512291052115,0.79412487708947888
3221,47 Ave & 31 St,3,15.0,15.0,30.0,0.5,0.5
3221,47 Ave & 31 St,4,15.0,15.0,30.0,0.5,0.5
3221,47 Ave & 31 St,5,15.0,15.0,30.0,0.5,0.5
3221,47 Ave & 31 St,6,15.0,15.0,30.0,0.5,0.5
3221,47 Ave & 31 St,7,15.0,15.0,30.0,0.5,0.5
3221,47 Ave & 31 St,8,17.0,13.0,30.0,0.56666666666666665,0.43333333333333335
3221,47 Ave & 31 St,9,18.0,12.0,30.0,0.6,0.4
3221,47 Ave & 31 St,10,19.0,11.0,30.0,0.6333333333333333,0.36666666666666664
3222,Hanson Pl & St Felix St,0,17.977544910179638,21.022455089820358,39.0,0.46096269000460616,0.53903730999539379
3222,Hanson Pl & St Felix St,1,18.300740740740739,20.699259259259257,39.0,0.46924976258309592,0.53075023741690408
3222,Hanson Pl & St Felix St,2,18.225035161744021,20.774964838255972,39.0,0.46730859389087237,0.53269140610912757
3222,Hanson Pl & St Felix St,3,18.105015673981192,20.894984326018808,39.0,0.46423117112772277,0.53576882887227728
3222,Hanson Pl & St Felix St,4,18.152592592592594,20.84740740740741,39.0,0.4654510921177587,0.53454890788224141
3222,Hanson Pl & St Felix St,5,17.998487140695918,21.001512859304086,39.0,0.4614996702742542,0.53850032972574569
3222,Hanson Pl & St Felix St,6,16.868098159509202,22.131901840490798,39.0,0.43251533742331288,0.56748466257668717
3222,Hanson Pl & St Felix St,7,16.369760479041918,22.630239520958078,39.0,0.41973744818056191,0.58026255181943809
3222,Hanson Pl & St Felix St,8,15.119293078055964,23.880706921944036,39.0,0.38767418148861449,0.61232581851138557
3222,Hanson Pl & St Felix St,9,13.227142857142859,25.772857142857145,39.0,0.33915750915750914,0.6608424908424908
3222,Hanson Pl & St Felix St,10,13.130494505494505,25.869505494505496,39.0,0.3366793462947309,0.66332065370526916
3222,Hanson Pl & St Felix St,11,13.615277777777779,25.384722222222226,39.0,0.34910968660968661,0.65089031339031356
3222,Hanson Pl & St Felix St,12,13.974965229485397,25.025034770514605,39.0,0.35833244178167672,0.64166755821832322
3222,Hanson Pl & St Felix St,13,14.250355618776675,24.749644381223327,39.0,0.3653937338147864,0.63460626618521365
3222,Hanson Pl & St Felix St,14,15.641369047619047,23.358630952380949,39.0,0.40106074481074477,0.59893925518925528
3222,Hanson Pl & St Felix St,15,16.553383458646618,22.446616541353379,39.0,0.42444572970888761,0.57555427029111228
3222,Hanson Pl & St Felix St,16,18.963190184049083,20.036809815950921,39.0,0.48623564574484823,0.51376435425515166
3222,Hanson Pl & St Felix St,17,22.160796324655436,16.839203675344564,39.0,0.56822554678603676,0.43177445321396318
3222,Hanson Pl & St Felix St,18,23.246656760772662,15.753343239227339,39.0,0.59606812207109394,0.40393187792890617
3222,Hanson Pl & St Felix St,19,23.064327485380112,15.935672514619887,39.0,0.59139301244564391,0.40860698755435604
3222,Hanson Pl & St Felix St,20,22.319587628865978,16.680412371134022,39.0,0.57229711868887145,0.42770288131112871
3222,Hanson Pl & St Felix St,21,21.001426533523535,17.998573466476461,39.0,0.5384981162441933,0.46150188375580659
3222,Hanson Pl & St Felix St,22,19.429172510518931,19.570827489481069,39.0,0.49818391052612648,0.50181608947387346
3222,Hanson Pl & St Felix St,23,18.035168195718654,20.964831804281346,39.0,0.46244021014663211,0.53755978985336783
3223,E 55 St & 3 Ave,0,3.0,60.0,63.0,0.047619047619047616,0.95238095238095233
3223,E 55 St & 3 Ave,1,3.5555555555555554,59.444444444444443,63.0,0.0564373897707231,0.9435626102292769
3223,E 55 St & 3 Ave,2,3.6153846153846154,59.38461538461538,63.0,0.057387057387057384,0.94261294261294248
3223,E 55 St & 3 Ave,3,3.0,60.0,63.0,0.047619047619047616,0.95238095238095233
3223,E 55 St & 3 Ave,4,6.4,56.6,63.0,0.10158730158730159,0.89841269841269844
3223,E 55 St & 3 Ave,5,3.4,59.6,63.0,0.053968253968253957,0.94603174603174589
3223,E 55 St & 3 Ave,6,4.333333333333333,58.666666666666671,63.0,0.068783068783068779,0.931216931216931
3223,E 55 St & 3 Ave,7,4.8275862068965516,58.172413793103452,63.0,0.076628352490421436,0.92337164750957845
3223,E 55 St & 3 Ave,8,6.825,56.175000000000004,63.0,0.10833333333333334,0.89166666666666661
3223,E 55 St & 3 Ave,9,9.8684210526315788,53.131578947368418,63.0,0.15664160401002508,0.84335839598997486
3223,E 55 St & 3 Ave,10,13.076923076923078,49.92307692307692,63.0,0.20757020757020755,0.79242979242979239
3223,E 55 St & 3 Ave,11,14.361111111111111,48.638888888888893,63.0,0.22795414462081126,0.77204585537918868
3223,E 55 St & 3 Ave,12,11.611111111111112,51.388888888888886,63.0,0.18430335097001763,0.81569664902998229
3223,E 55 St & 3 Ave,13,11.037037037037036,51.962962962962962,63.0,0.17519106407995294,0.824808935920047
3223,E 55 St & 3 Ave,14,9.6666666666666661,53.333333333333329,63.0,0.15343915343915343,0.84656084656084662
3223,E 55 St & 3 Ave,15,10.068965517241379,52.931034482758626,63.0,0.15982484948002187,0.840175150519978
3223,E 55 St & 3 Ave,16,10.303030303030305,52.696969696969695,63.0,0.16354016354016354,0.83645983645983646
3223,E 55 St & 3 Ave,17,8.36111111111111,54.638888888888893,63.0,0.13271604938271603,0.86728395061728392
3223,E 55 St & 3 Ave,18,2.78125,60.21875,63.0,0.044146825396825393,0.95585317460317443
3223,E 55 St & 3 Ave,19,1.8214285714285714,61.178571428571423,63.0,0.028911564625850338,0.97108843537414979
3223,E 55 St & 3 Ave,20,2.3999999999999995,60.6,63.0,0.038095238095238092,0.96190476190476193
3223,E 55 St & 3 Ave,21,3.3030303030303028,59.696969696969695,63.0,0.052429052429052422,0.94757094757094751
3223,E 55 St & 3 Ave,22,3.6896551724137931,59.310344827586206,63.0,0.058565955117679258,0.94143404488232085
3223,E 55 St & 3 Ave,23,4.1052631578947372,58.89473684210526,63.0,0.065162907268170422,0.93483709273182958
3224,W 13 St & Hudson St,0,17.712065813528337,21.287934186471663,39.0,0.45415553368021372,0.54584446631978623
3224,W 13 St & Hudson St,1,16.301056338028168,22.698943661971832,39.0,0.41797580353918379,0.58202419646081616
