dock_name,dock_id,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23
Greenwich St & N Moore St,329,0.34265734265734266,0.3614718614718615,0.30909090909090914,0.2878787878787879,0.303030303030303,0.22828282828282831,0.41856060606060613,0.58939393939393947,0.52367424242424254,0.6612554112554111,0.7487781036168133,0.7134199134199134,0.56891495601173037,0.56242424242424238,0.54329004329004327,0.51515151515151514,0.49019607843137269,0.29393939393939389,0.21925133689839568,0.31372549019607848,0.41258741258741255,0.37878787878787878,0.33884297520661155,0.36868686868686867
Reade St & Broadway,330,0.23124999999999998,0.26749999999999996,0.28076923076923083,0.28863636363636369,0.29615384615384616,0.3375,0.25,0.28333333333333333,0.30312500000000003,0.39,0.37777777777777782,0.49999999999999989,0.4875,0.46388888888888885,0.4363636363636364,0.42500000000000004,0.37727272727272726,0.31428571428571428,0.32954545454545453,0.27083333333333331,0.290625,0.26111111111111113,0.26785714285714285,0.27249999999999996
Pike St & Monroe St,331,0.6137681159420304,0.61765021171678147,0.62477252791851579,0.63261763492266787,0.62942256456978762,0.62796852344553078,0.63269101469178746,0.61203456978104953,0.49576000108892421,0.30589250094344628,0.23306328519431638,0.2126473063973065,0.19847308078406539,0.19556142386534869,0.19179120641108968,0.19351817922722978,0.21369717735356503,0.25000337313634213,0.31614655800702279,0.3856833824975418,0.45263281617301382,0.50945558001519142,0.55702991941838909,0.59519570553802337
Cherry St,332,0.64331723027375187,0.64687975646879758,0.69481481481481489,0.67129629629629628,0.69581618655692734,0.6860730593607306,0.667910447761194,0.600210970464135,0.41780821917808209,0.30119047619047629,0.2247474747474747,0.19195156695156695,0.19042397660818716,0.19017094017094019,0.15912698412698412,0.158675799086758,0.19296296296296295,0.24444444444444438,0.3316993464052288,0.42496392496392504,0.51175213675213682,0.57689210950080527,0.60659722222222212,0.644736842105263
W 20 St & 7 Ave,334,0.32638292653011197,0.32332600195503425,0.3264777520346932,0.3274129289294434,0.334301820258759,0.34232480533926563,0.33701664598842,0.29037308250741756,0.242804346761956,0.23402002896046517,0.27039743361254709,0.3060992941682289,0.33484830315385544,0.35326278018208035,0.36053203576544934,0.37143175322023875,0.40161972442360833,0.45812572687764014,0.45716759044401339,0.38197155026159951,0.3382508907611097,0.33074472321784193,0.32275438698094655,0.32913536603328986
Washington Pl & Broadway,335,0.24137931034482757,,,,,0.10344827586206896,0.18965517241379309,0.2988505747126437,0.29655172413793107,0.36551724137931035,0.33990147783251234,0.59051724137931039,0.60344827586206906,0.62452107279693481,0.63601532567049812,0.761755485893417,0.68620689655172407,0.56034482758620685,0.62068965517241381,0.67528735632183912,0.49137931034482757,0.41954022988505746,0.339080459770115,0.25172413793103454
Sullivan St & Washington Sq,336,0.55918507425433661,0.53585802008132088,0.52324923176451721,0.5114036245271405,0.49576831244137443,0.4891304347826087,0.4772037476906833,0.45990160694337034,0.43801894271289721,0.46247288955622351,0.46958733633304939,0.50842890841060773,0.543920296948932,0.57898470268936486,0.59687173048754738,0.60187985717286208,0.59603626396795251,0.59721701063164423,0.63879633057715268,0.67440868080955974,0.68485269818240624,0.6672759598865321,0.63619880966457965,0.59987868139223854
Old Slip & Front St,337,0.11165621066611159,0.11550238763353494,0.11220107416339212,0.11479693150226802,0.11191116069164851,0.1179493023111267,0.128641491959249,0.2094878817632165,0.3939712793995328,0.56232321707181965,0.609194498245062,0.61529132196771852,0.60113402876560817,0.59817433327367009,0.59969823701558422,0.57222356886033976,0.48783935223980135,0.25564974568664522,0.13465321216412895,0.10356958900648222,0.10295322060027946,0.10310310310310314,0.10754484946912858,0.11108785776927373
Avenue D & E 12 St,339,0.74689922480620163,0.74329501915708784,0.74592592592592577,0.740449438202247,0.763859649122807,0.74960317460317483,0.73717948717948723,0.76703703703703707,0.74308943089430946,0.65541666666666643,0.60129870129870122,0.56551724137931036,0.5040293040293039,0.50459770114942548,0.47160493827160488,0.43882352941176461,0.451685393258427,0.52337164750957854,0.59801587301587311,0.66007326007325973,0.68456140350877193,0.71869918699187,0.71733333333333316,0.71969696969696983
Madison St & Clinton St,340,0.94940476190476186,0.94897959183673464,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9375,0.8928571428571429,0.81868131868131866,0.68956043956043955,0.48979591836734687,0.30238095238095231,0.35119047619047616,0.30753968253968256,0.26587301587301593,0.18849206349206349,0.29365079365079366,0.32142857142857145,0.34873949579831937,0.3883928571428571,0.673469387755102,0.83333333333333337,0.90384615384615385,0.9508928571428571,0.95879120879120883
Stanton St & Mangin St,341,0.89583333333333326,0.89999999999999991,0.9375,0.9125,0.89999999999999991,0.9,0.87142857142857133,0.79999999999999993,0.74615384615384606,0.64642857142857146,0.63,0.56944444444444431,0.50277777777777777,0.43611111111111112,0.46944444444444455,0.52222222222222214,0.53529411764705881,0.56176470588235283,0.778125,0.86785714285714288,0.86333333333333329,0.86153846153846148,0.853125,0.86153846153846159
Columbia St & Rivington St,342,0.66666666666666663,0.67812500000000009,0.671875,0.66250000000000009,0.70166666666666655,0.71777777777777785,0.70000000000000029,0.64796747967479673,0.45772357723577234,0.2166666666666667,0.1253968253968254,0.12789115646258509,0.14696969696969694,0.14496124031007754,0.14552845528455288,0.15038759689922473,0.21441441441441444,0.3114285714285715,0.4107142857142857,0.5541666666666667,0.653763440860215,0.74482758620689649,0.77777777777777768,0.76999999999999991
Clinton Ave & Flushing Ave,343,0.46450389392361385,0.46169624265779979,0.4655544085499147,0.46522069261496851,0.46512748057285952,0.47338266107909865,0.491746641074856,0.52325866379099173,0.54435163718359969,0.56126050553172657,0.58583833305057254,0.58479108549234915,0.57638512414615461,0.56679586159472439,0.561311017245213,0.555061885115837,0.52983179942875236,0.48763267552480571,0.4627086740519028,0.44979405034324921,0.452565035473895,0.46013371023466543,0.46627449245875485,0.46642157244559412
Monroe St & Bedford Ave,344,0.71333333333333326,0.73333333333333328,0.76,0.76,0.76,0.76,,,,,,,0.30400000000000005,0.32,0.22400000000000003,0.16000000000000003,0.072000000000000008,0.053333333333333337,0.093333333333333338,0.72,0.70666666666666667,0.68,0.71333333333333326,0.72
W 13 St & 6 Ave,345,0.30434077079107519,0.29692585895117568,0.30441785288946943,0.30259458790017907,0.29960135657761588,0.30079094670236123,0.31967841682127357,0.345421555582436,0.32702702702702668,0.27543043275942242,0.27566095540678576,0.28669128088611129,0.30218111225305466,0.30618990038578842,0.30206604273353316,0.30454518588569057,0.30990104876459051,0.35351427399026847,0.38200333697715827,0.40421806605650623,0.3940017040613466,0.36487979026050094,0.33409303605835439,0.31122825513969421
Bank St & Hudson St,346,,,0.81992337164750961,0.76724137931034486,0.55172413793103448,0.55172413793103448,0.55172413793103448,0.51724137931034486,0.55172413793103448,0.43103448275862066,0.44827586206896552,0.48275862068965519,,,,,,,,,,,,
Greenwich St & W Houston St,347,,,,,,0.35135135135135137,0.445945945945946,0.7927927927927928,0.87387387387387383,0.89189189189189189,0.90990990990990994,0.90990990990990994,0.81081081081081086,0.72972972972972971,0.89189189189189189,,,,,,,,,
W Broadway & Spring St,348,,,,,,0.2,0.21111111111111111,0.21111111111111111,0.2,0.17777777777777778,,,,,,,,,,,,,,
Rivington St & Ridge St,349,0.47667087011349318,0.48484167976644965,0.5162811587693692,0.51890710382513661,0.542709232096635,0.53200089827082853,0.53215636822194212,0.49761361278273492,0.42207342415146626,0.30515222482435589,0.21066797161732323,0.17389499896244023,0.14136682989142008,0.14193270060396893,0.13784345416762872,0.147103825136612,0.17680016600954554,0.21333045729076788,0.2444551591128255,0.30785607834788153,0.33504098360655732,0.37536162005785906,0.40255009107468109,0.4665485157288437
Clinton St & Grand St,350,0.6344827586206897,0.66125760649087217,0.75369458128078815,0.74521072796934873,0.75548589341692785,0.671264367816092,0.66954022988505746,0.5280172413793105,0.29177718832891253,0.19458128078817732,0.13793103448275865,0.17241379310344829,0.17241379310344829,0.16091954022988508,0.20689655172413793,0.21551724137931033,0.24543610547667344,0.37684729064039413,0.47816091954022988,0.58090185676392558,0.6597701149425288,0.687192118226601,0.5862068965517242,0.6056034482758621
Front St & Maiden Ln,351,,,,,,0.071428571428571425,0.095238095238095233,0.11904761904761903,0.2857142857142857,0.43253968253968256,0.24603174603174605,,,,,,,,,,,,,
W 56 St & 6 Ave,352,,,,,,,,,0.02564102564102564,0.12820512820512819,,,,,,,,,,,,,,
S Portland Ave & Hanson Pl,353,0.3915896451006291,0.38317856761660846,0.389266286666146,0.39393939393939409,0.38871069441017614,0.38645702306079677,0.39466302134506676,0.39289345757942928,0.3931592794980775,0.39184675439655581,0.39230809385848114,0.39893693622926552,0.39816455945488272,0.40401389220286787,0.40841824357108208,0.41158857327830412,0.41367687308713824,0.40881032547699225,0.41923977993629757,0.43279234290470187,0.43736516425738536,0.43663911845730041,0.42414517813770242,0.40830131284021809
Emerson Pl & Myrtle Ave,354,0.61374544658630736,0.615629685157421,0.6151464779711151,0.609506937315804,0.60673180625533107,0.59911041081950667,0.59228654755120613,0.55308544822611316,0.46336495002864653,0.40396377601820682,0.40533750038300165,0.4072709408007868,0.40496850296442605,0.39923356129173032,0.39973995496781212,0.39715230104246207,0.39677291153326444,0.41800926947693678,0.47101449275362439,0.52129640937958044,0.56038647342995362,0.58199164282825866,0.59360865145197617,0.60899280575539738
Bayard St & Baxter St,355,0.37929388906405842,0.38090745274037868,0.37707937508815276,0.380051799492797,0.37451895806972307,0.37627214892238969,0.36665285608776321,0.35521924374223263,0.34807514470664741,0.40528751165356608,0.44630202615031417,0.47064266066516663,0.50234403173458375,0.51565149176303648,0.51916015441107111,0.508566796871633,0.47827394764433895,0.43262115419004865,0.41723025350932391,0.3976595110316043,0.39454949666525035,0.38471245718406383,0.37989888776542063,0.37983350658499443
Bialystoker Pl & Delancey St,356,0.72916666666666674,0.83333333333333337,0.875,,0.95833333333333337,0.80952380952380965,0.75961538461538458,0.67424242424242431,0.49358974358974361,0.31818181818181823,0.3611111111111111,0.45512820512820518,0.50416666666666665,0.46875,0.42083333333333334,0.57812500000000011,0.67129629629629639,0.6342592592592593,0.7678571428571429,0.95000000000000007,0.94166666666666665,0.27083333333333331,0.21527777777777776,0.35833333333333334
E 11 St & Broadway,357,0.20012147816844111,0.20112291683826161,0.19888124270594384,0.20334659728599136,0.19672131147540975,0.20208279542129282,0.21875642494199163,0.2239563012095204,0.24563900750788434,0.30384010466686068,0.35946833930704797,0.38389398572884814,0.38200511327126274,0.36573730374769714,0.35055856158158905,0.34220532319391583,0.326081128747795,0.29375453885257841,0.26385449342358691,0.24647056430285991,0.23096296296296287,0.21919987274318042,0.21316610311656328,0.20356498820918273
Christopher St & Greenwich St,358,0.77749999999999975,0.7616901408450707,0.74882352941176467,0.731111111111111,0.69600000000000006,0.71228571428571441,0.65076923076923088,0.546578947368421,0.44314285714285712,0.35565217391304349,0.35258064516129028,0.32383561643835612,0.3133333333333333,0.35178082191780835,0.37968750000000018,0.48264705882352943,0.56194444444444436,0.71916666666666684,0.83323529411764685,0.81527777777777766,0.7138888888888888,0.72937500000000011,0.76264705882352946,0.74028169014084511
E 47 St & Park Ave,359,0.10076121794871794,0.11794969512195116,0.11176470588235293,0.1066497093023256,0.10596264367816093,0.14679783950617289,0.14340753424657535,0.21457122093023256,0.30439082278481,0.30336850649350644,0.306640625,0.30335365853658536,0.29687500000000011,0.30015432098765449,0.28653169014084512,0.32877604166666669,0.437297077922078,0.38851351351351349,0.23806423611111119,0.15742187499999996,0.1375,0.1095950704225352,0.12357954545454546,0.11550632911392406
William St & Pine St,360,,0.023809523809523808,,,,,,,,,,,,,,,,,,,,,,
Allen St & Hester St,361,,,,,,0.53260869565217384,0.5,0.51086956521739135,0.5,0.43478260869565216,0.39130434782608692,0.391304347826087,0.36956521739130432,0.34782608695652173,0.34782608695652173,0.32608695652173914,0.34782608695652173,,,,,,,
Broadway & W 37 St,362,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0
West Thames St,363,0.55070424761694026,0.5588508973914128,0.55995517370190717,0.56500086860849019,0.5603850897083964,0.54894390188508024,0.51973727802809477,0.44105252088944957,0.365890337616528,0.33227972203485545,0.30099756320438587,0.28174391489231992,0.27048659733859837,0.27001213207736757,0.2855960917185405,0.30276832955404459,0.31338570244345426,0.3417956995130495,0.37404168016412914,0.40009758105707749,0.44302343159486018,0.47730555368462008,0.51831701124410645,0.54076508934976131
Lafayette Ave & Classon Ave,364,0.38033093466682871,0.38671859153786858,0.39161918328584955,0.38856049573088824,0.39493688444999225,0.390849007203611,0.39730247153488518,0.39871187778341538,0.38002327651126111,0.32095133014588623,0.28398595375339492,0.27299923225584383,0.26478816946442885,0.262918566950532,0.25300874523672429,0.24983911823098559,0.254718792866941,0.26593651181412237,0.28003319546507144,0.31052812071330632,0.3385981455288386,0.35888370888370913,0.36961529601474269,0.38184357920718237
Fulton St & Grand Ave,365,0.46320473040220206,0.46116476372639992,0.46866981304985322,0.46744370992594048,0.46793466477149581,0.46548337997741523,0.46763561770628748,0.46147531945652576,0.4120045998269144,0.34297652349421026,0.30225474366461591,0.28149790814110376,0.27424522559974246,0.26721475185210836,0.2680336872940321,0.27067384039250147,0.2739860819670184,0.28684376976597176,0.3163665290875981,0.36476864279539462,0.40238527941844582,0.43131594553164831,0.45311533362792783,0.466312928994777
Clinton Ave & Myrtle Ave,366,,,,,,0.76470588235294112,,,,,,,,,,,,,,,,,,
E 53 St & Lexington Ave,367,0.059932809330628806,0.057345551285840964,0.054682352941176467,0.057171376449936293,0.058007923033389933,0.066984019041142387,0.098353078134629748,0.24224152056365744,0.43898203403744751,0.5099932457325308,0.53044982698961973,0.52611535914263341,0.51229013165841275,0.48340874811462992,0.45828394984717136,0.42713329967180014,0.34657124882038393,0.19924657966080364,0.10135817197393766,0.071116372245492845,0.060154241645244182,0.05843633655994046,0.0554162487462386,0.056217223731597848
Carmine St & 6 Ave,368,0.58839103283547645,0.56435150609907769,0.55554936431430557,0.54688414129798935,0.53851021163094026,0.52904096806535827,0.48484757108826065,0.43056584026934452,0.33772130647130738,0.32689454462451495,0.39359808665665597,0.428693750290847,0.46725306739873423,0.51271689368676865,0.52092226384411966,0.52858079222062371,0.53142224963530793,0.57139380487899893,0.64191047761940412,0.70638342723544534,0.73317188983855652,0.72891492737703034,0.68910023986166036,0.63885234238712141
Washington Pl & 6 Ave,369,0.499232297202985,0.47083131557707847,0.4566810118610265,0.44847933602410223,0.43904540934703312,0.43636974789916039,0.421926381066166,0.41374547479810608,0.34720215633423235,0.25864435864435914,0.21571428571428578,0.21973361190911511,0.23021635496883017,0.24272491669751906,0.25759483454398641,0.27352973031517452,0.28746599934718736,0.34126506024096359,0.44037359371683277,0.52249541284403689,0.563359497645211,0.578371449082147,0.56503879507074339,0.53084354255491406
Franklin Ave & Myrtle Ave,372,0.48272150001362635,0.479582496550405,0.48725851211441912,0.48794277143186815,0.49154939438493311,0.48787112083136835,0.48915582248915557,0.492388967206345,0.47247396372163669,0.4452274975272,0.42048008991650554,0.41761257660538192,0.4121738898234934,0.40285024740794606,0.40486256481823518,0.40499403513102245,0.40123456790123513,0.40600335337177412,0.41279827922296092,0.43254632953125471,0.44922938641710891,0.46011396011395966,0.4698519290391463,0.48221867278262459
Willoughby Ave & Walworth St,373,0.5874601850447434,0.58387151758489308,0.58901553638395676,0.58938138330959022,0.58734581733860636,0.58406377662317066,0.587432413276361,0.5746407874890832,0.52298174950374865,0.48502556610664682,0.44449217436778676,0.42980900281921541,0.4220078666416931,0.42044723599076728,0.41707645024971213,0.41601630079581703,0.42801631271160273,0.44207857564955522,0.47452796579978518,0.51452735213561318,0.5358082378263026,0.55371180624897942,0.56837094436192659,0.58561416171247238
Mercer St & Bleecker St,375,,,,,,0.24033613445378149,0.23968253968253966,0.29411764705882359,0.18095238095238095,0.27142857142857141,0.41428571428571426,,,,,,,,,,,,,
John St & William St,376,0.097826086956521729,0.125,0.13043478260869565,0.13043478260869562,0.13043478260869565,0.14381270903010032,0.14673913043478259,0.1227621483375959,0.11835748792270534,0.13043478260869565,0.18840579710144928,0.21936758893280628,0.21195652173913043,0.14426877470355728,0.18379446640316208,0.12450592885375493,0.1324110671936759,0.099033816425120769,0.097826086956521729,0.081521739130434784,0.094861660079051391,0.08193979933110368,0.13043478260869565,0.090579710144927536
6 Ave & Canal St,377,0.20612739403193137,0.20342080761405579,0.19882384035945588,0.19312509772319961,0.19517516161256609,0.19843634094361209,0.19808498624409784,0.21803935026309784,0.29728471167385484,0.50827183039235846,0.59747413820712936,0.60580329347102546,0.59237955984647384,0.58857598706138292,0.59312961808955689,0.58817769073266235,0.57503739590542846,0.5230496453900696,0.37062283959894371,0.27326032228253372,0.23992328558107959,0.2231344058121433,0.21978259749626508,0.21392589646715712
W 31 St & 7 Ave,379,0.05113636363636364,0.064393939393939392,0.073863636363636354,0.05,0.068181818181818177,0.048295454545454551,0.045454545454545456,0.07575757575757576,0.073232323232323232,0.068181818181818191,0.093434343434343425,0.050699300699300696,0.062499999999999993,0.077272727272727285,0.15404040404040403,0.38636363636363635,0.57670454545454541,0.92613636363636365,0.83333333333333326,0.38636363636363641,0.12272727272727271,0.063131313131313135,0.095041322314049576,0.071022727272727265
W 4 St & 7 Ave S,380,0.79040912139503716,0.77568922305764409,0.77976190476190477,0.75183150183150171,0.74926513815402707,0.74592302674494448,0.68550106609808115,0.57625075346594334,0.43607305936073049,0.35850340136054426,0.28643578643578649,0.26373626373626391,0.29761904761904756,0.34570191713048853,0.37927565392354134,0.40965427266797122,0.44924812030075195,0.61215538847117812,0.81055900621118,0.8904761904761902,0.90218014916810074,0.88492063492063489,0.88403361344537812,0.84310134310134321
University Pl & E 14 St,382,0.097856477166822012,0.097128378378378372,0.090840840840840847,0.0915431560592851,0.083853083853083876,0.1185031185031185,0.13201663201663202,0.16131756756756754,0.252945252945253,0.37560637560637555,0.4067914067914068,0.49928876244665726,0.70111287758346608,0.79852579852579841,0.82930298719772411,0.80823680823680821,0.70045045045045051,0.54918918918918913,0.52,0.38796861377506536,0.42942942942942935,0.31600831600831608,0.10553410553410554,0.089397089397089416
Greenwich Ave & Charles St,383,0.52884615384615385,0.53846153846153844,0.51428571428571412,0.575,0.40937500000000004,0.40691489361702127,0.34456521739130436,0.20299999999999999,0.17788461538461545,0.14749999999999996,0.13289473684210526,0.11562499999999999,0.12833333333333335,0.20156250000000003,0.16093749999999998,0.28035714285714292,0.253125,0.24062499999999998,0.35192307692307689,0.490625,0.65384615384615385,0.68181818181818188,0.61153846153846159,0.525
Fulton St & Waverly Ave,384,0.47296841632010767,0.46444307467525053,0.46593767085839227,0.46608492477886648,0.4648875438475823,0.46582675711846383,0.48714699060235789,0.48190118650352265,0.438065857420696,0.3311221546789726,0.29260215053763416,0.27940245047720974,0.27926267281106,0.27248053392658528,0.28004931169098013,0.28558009530791867,0.29002001582646741,0.30929115030004872,0.34777522832590951,0.40915656322493127,0.45484092064825588,0.48312227261059348,0.4893296941823726,0.487215216331081
E 55 St & 2 Ave,385,,,,,,,,,,,,,,,,,,,0.29292929292929293,0.10606060606060606,0.20202020202020202,0.21212121212121213,0.16161616161616163,0.18181818181818182
Centre St & Worth St,386,0.1943125942716902,0.19196663665551153,0.18412722151599045,0.18668501232036566,0.17852411003800464,0.18374483228724947,0.1893880190789293,0.2170395929792443,0.30639235855988239,0.49583037539451175,0.58055256548259959,0.57801587102911189,0.55286900036088,0.52691707912400587,0.54967500714032169,0.53033630154750688,0.45639751337685536,0.33858960881344941,0.26280837310304839,0.22210132890365492,0.20794745755710661,0.20005044998128488,0.19844426623897321,0.19222876022923707
Centre St & Chambers St,387,,0.1875,,,,0.05,0.09166666666666666,0.09166666666666666,0.11666666666666667,0.18333333333333332,0.175,0.10625000000000001,0.12499999999999999,0.325,0.255,0.2375,0.315,0.16875,0.033333333333333333,,,,,
W 26 St & 10 Ave,388,,,,0.026315789473684209,,,,,,,,,,,,,,,,,,,,
Broadway & Berry St,389,0.498310378717504,0.48723207463706952,0.48637883299378448,0.48941697542694135,0.48529108388001835,0.47624065643792551,0.46825294563988112,0.43318574741724608,0.36449233951070914,0.29575442304045085,0.26541459957476937,0.25837711155876814,0.26032801593898852,0.26196961200566055,0.26326946706093629,0.25904219237552489,0.26391092667182026,0.280648552482613,0.32968534437015745,0.40696101986424521,0.46031932531756353,0.49188687992582314,0.5032590051457978,0.50471037898363524
Duffield St & Willoughby St,390,0.32469065159859878,0.32220015932844215,0.31958070307523051,0.32209055380323504,0.31985684796814545,0.32009447448567285,0.31949696708205383,0.35673332920562145,0.45042349972968049,0.59311668065715306,0.62882233573577817,0.635793035058041,0.62839550887359708,0.62914422430964112,0.62459197388632748,0.61209857564912373,0.57813405447170307,0.47421979385378826,0.37390884920354789,0.33399253167060211,0.32453777255877092,0.33204149093810581,0.33466479663394116,0.33402052027598694
Clark St & Henry St,391,0.484375,0.5,0.5,,,0.55,0.675,0.4464285714285714,0.371875,0.32954545454545453,0.23863636363636359,0.31818181818181818,0.109375,0.25781250000000006,0.278125,0.28515625,0.3125,0.25,0.23125,0.03125,0.1875,0.375,0.375,0.453125
Jay St & Tech Pl,392,0.42095946185165467,0.42359405300581787,0.41347833250947452,0.41258961356880541,0.40134575569358111,0.40226869904289214,0.40018129079042786,0.43919123204837485,0.538558458402816,0.68341453907620475,0.74118738404452678,0.75488141202426828,0.74736064968623084,0.7421539600296081,0.75557652387242824,0.72684664416947842,0.70394024276377143,0.6063089195068887,0.54454863026291633,0.49534632034631981,0.44992927864214993,0.42350230414746576,0.42051635111876123,0.41711439245685822
E 5 St & Avenue C,393,0.82804543674108877,0.81827880512091034,0.83143669985775248,0.8354123354123355,0.84184184184184174,0.80895964457608294,0.78902783380395336,0.72836127266507023,0.574972232506479,0.37683397683397685,0.27354627354627359,0.21379071379071379,0.20661450924608821,0.19646569646569645,0.20251237152645601,0.20051132213294379,0.22148122148122149,0.29554229554229555,0.38151194672933808,0.54527027027027042,0.66933600266933591,0.72021317091739634,0.76750244220123764,0.80484380484380469
E 9 St & Avenue C,394,0.77960275019098579,0.78503994190268722,0.80687455705173639,0.80357142857142838,0.82703081232493014,0.80557677616501133,0.79369747899159671,0.72525107604017258,0.55996944232238366,0.34784313725490196,0.27352941176470597,0.22749822820694543,0.19799139167862276,0.200921332388377,0.22252321981424153,0.22426470588235295,0.26257973068745588,0.36872309899569594,0.52788388082505711,0.63894523326572006,0.64640522875817019,0.67341482047364387,0.69721362229102124,0.74911410347271423
Bond St & Schermerhorn St,395,0.47534448818897695,0.47738821138211396,0.48132029339853294,0.47096256684491944,0.48208547008547,0.47611809923130705,0.47351891506067184,0.46647814910025714,0.41786890645586328,0.35738682133075572,0.32360131640808742,0.31852899575671939,0.31714285714285761,0.33134615384615362,0.32843570843570813,0.325999339279815,0.331158345691218,0.3433169934640522,0.38250840941854947,0.43597406704617342,0.45287247474747544,0.46674411400247823,0.47147465437787961,0.47894823606989795
Lefferts Pl & Franklin Ave,396,0.56611410118406835,0.5517419354838714,0.56015384615384434,0.55819217622484019,0.55880619012527621,0.55872372372372292,0.56249617151607911,0.56802710843373516,0.51258557902403379,0.45344452501812876,0.41101265822784727,0.39494366197183167,0.39134676564157012,0.38787575865762236,0.38657952069716767,0.38826530612244986,0.39883296863603174,0.41683297180043388,0.44249643366619151,0.49725766654917125,0.53077299755159035,0.553015873015872,0.564809264305178,0.56754771335974064
Fulton St & Clermont Ave,397,0.45087291108176891,0.4433011618941271,0.45023026529156146,0.45078640284119736,0.45522234563330477,0.45193005977319683,0.45367176298567696,0.44233403214535372,0.376377104377105,0.29496731236491991,0.26128135885092652,0.250570753917002,0.25174449812131033,0.25077325719724008,0.25478741976203939,0.26020304979169157,0.26336849763550357,0.28091889357712158,0.31566016801394836,0.36243665403004111,0.39932777454592439,0.43347902768192714,0.45234853641933337,0.45787970968086256
Atlantic Ave & Furman St,398,,,,,,,0.6875,0.65625,0.63125,0.5625,0.5625,,,,,,,,,,,,,
Lafayette Ave & St James Pl,399,0.38696392879659847,0.39130085222704719,0.39247206173276233,0.39251578767707807,0.39743430581419392,0.39103698087776978,0.3977834977834977,0.39293171340087735,0.36679269829654121,0.34057061071279127,0.33261097977409948,0.33064568993772525,0.32850757485858939,,0.32801129575323074,0.31546183918379556,0.31642512077294765,0.32850770478507724,0.34167596577926579,0.35618764039074419,0.36373900179085883,0.37887801445659836,0.38353656997147134,0.38806912863516607
Laffayette Ave & St James Pl,399,,,,,,,,,,,,,,0.32324687800192131,,,,,,,,,,
Pitt St & Stanton St,400,0.69884476534296114,0.70975726988704713,0.7158735753730463,0.71832822085889581,0.722656734947238,0.72209993674889417,0.71503419796102685,0.68353535353535344,0.59401520726023971,0.36683748169838987,0.27129695251594604,0.23711826435561917,0.2186590989712662,0.2026991520363074,0.19051776403540666,0.18858114674441154,0.19698516897641627,0.24391246523999541,0.34579016315350669,0.4476257474498761,0.53828544732539252,0.61217771639042473,0.64913832199546528,0.67962427745664866
Allen St & Rivington St,401,,,,,,0.77777777777777779,0.72222222222222221,0.51111111111111107,0.28888888888888892,0.072222222222222215,0.12592592592592591,0.077777777777777779,0.066666666666666666,0.12444444444444444,0.088888888888888878,0.05333333333333333,0.083333333333333343,0.19444444444444442,0.44,0.47222222222222221,0.69777777777777772,0.85925925925925928,,
Broadway & E 22 St,402,,,,,,0.11746031746031746,0.1,,,,,,,,,,,,,,,,,
E 2 St & 2 Ave,403,0.8828125,0.921875,0.9375,0.90625,0.90625,0.875,0.85714285714285721,0.78819444444444453,0.77840909090909083,0.62215909090909094,0.46614583333333331,0.63920454545454541,0.60511363636363624,0.70833333333333337,0.57211538461538447,0.53794642857142849,0.44711538461538458,0.53541666666666665,0.67279411764705888,0.93465909090909083,0.94318181818181823,0.83522727272727271,0.90104166666666674,0.909375
9 Ave & W 14 St,404,0.023809523809523808,,,,,,,,,,,,,,,,,,,,,,,
Washington St & Gansevoort St,405,0.66030048382989559,0.65040650406504052,0.65406162464986006,0.64318285453716384,0.62220702234382108,0.63298139768727979,0.57912178956089466,0.5589416489487361,0.54926780838917844,0.57098039215686247,0.57422969187675088,0.66403634624581542,0.61946259985475649,0.65154736593432583,0.7118163054695561,0.71023965141612211,0.7093837535014007,0.67431850789096093,0.68476621417797878,0.68159536541889487,0.71342383107088991,0.702903946388682,0.68544013350020871,0.66808410111032313
Hicks St & Montague St,406,0.4839897076692169,0.48679398618447856,0.48894015627535981,0.49113722113899333,0.491232796199245,0.48823529411764621,0.48713393899406138,0.4511653718091011,0.33850397649924852,0.25181731229076992,0.22379521553218565,0.21912401324166036,0.22924933286924248,0.23874400654894137,0.25027343192733825,0.24671743697479009,0.25168991802099783,0.27746635445493112,0.32710432239194032,0.3929687500000002,0.43497251556690913,0.45774663752900696,0.47429802736804716,0.48324932236435381
Henry St & Poplar St,407,0.24691316714070602,0.23325234293648034,0.23845684453183288,0.24039433771486382,0.23841702311203763,0.22679991084032991,0.24240450557449916,0.25449219447719068,0.2538645690834474,0.25322633475270218,0.25050021320562849,0.2468106766773773,0.23627525733892504,0.23476826653471855,0.239103976842867,0.23255813953488375,0.22668645884875474,0.22513607125185556,0.23159049124278305,0.24733130003812415,0.2464860720674675,0.25540977490361882,0.25932078257659674,0.25668725943655624
Market St & Cherry St,408,0.72276714137508236,0.72390360536085052,0.72652403956751888,0.732524667631742,0.73538203027806048,0.7345208501391105,0.72749375408709016,0.691778685968453,0.5591973244147157,0.38033600429883174,0.32327818391689028,0.31739284449167526,0.30980197712975271,0.30863463554296966,0.31417369081067387,0.32390667770068127,0.34222165450510117,0.42446974841674717,0.55648437864848543,0.630357965893379,0.66655459616413115,0.69693006193998253,0.700712271850423,0.70884079005490175
