dock_id,dock_name,hour,avail_bikes,avail_docks,tot_docks,avail_bikes_proportion,avail_docks_proportion
3498,Pleasant Ave & E 120 St,22,10.509666080843605,10.490333919156395,21.0,0.50046028956398014,0.49953971043601969
3498,Pleasant Ave & E 120 St,23,10.30714285714285,10.69285714285715,21.0,0.490816326530612,0.50918367346938775
3499,2 Ave & E 122 St,0,5.405109489051096,19.594890510948918,25.0,0.21620437956204369,0.78379562043795648
3499,2 Ave & E 122 St,1,5.3612479474548449,19.638752052545176,25.0,0.21444991789819384,0.78555008210180632
3499,2 Ave & E 122 St,2,5.3714759535655086,19.628524046434489,25.0,0.21485903814262028,0.78514096185737925
3499,2 Ave & E 122 St,3,5.429065743944637,19.570934256055345,25.0,0.21716262975778566,0.78283737024221478
3499,2 Ave & E 122 St,4,5.5349650349650332,19.46503496503496,25.0,0.22139860139860146,0.77860139860139888
3499,2 Ave & E 122 St,5,5.4391143911439084,19.56088560885609,25.0,0.21756457564575629,0.78243542435424362
3499,2 Ave & E 122 St,6,5.1654275092936786,19.834572490706325,25.0,0.20661710037174713,0.79338289962825292
3499,2 Ave & E 122 St,7,5.5340909090909083,19.465909090909104,25.0,0.22136363636363623,0.77863636363636313
3499,2 Ave & E 122 St,8,5.34659090909091,19.6534090909091,25.0,0.21386363636363623,0.7861363636363633
3499,2 Ave & E 122 St,9,5.5226824457593713,19.477317554240621,25.0,0.22090729783037472,0.77909270216962456
3499,2 Ave & E 122 St,10,5.2124060150375993,19.787593984962385,25.0,0.2084962406015036,0.79150375939849638
3499,2 Ave & E 122 St,11,5.1324626865671616,19.867537313432834,25.0,0.20529850746268652,0.79470149253731381
3499,2 Ave & E 122 St,12,5.0985130111524137,19.901486988847569,25.0,0.20394052044609681,0.79605947955390277
3499,2 Ave & E 122 St,13,5.100378787878781,19.899621212121193,25.0,0.20401515151515157,0.79598484848484885
3499,2 Ave & E 122 St,14,5.1746641074856079,19.825335892514378,25.0,0.20698656429942419,0.79301343570057559
3499,2 Ave & E 122 St,15,5.0483558994197315,19.951644100580264,25.0,0.20193423597678925,0.79806576402321061
3499,2 Ave & E 122 St,16,5.1552680221811418,19.844731977818856,25.0,0.2062107208872459,0.79378927911275488
3499,2 Ave & E 122 St,17,5.15660377358491,19.843396226415081,25.0,0.20626415094339623,0.793735849056603
3499,2 Ave & E 122 St,18,4.9334565619223634,20.066543438077641,25.0,0.19733826247689457,0.80266173752310588
3499,2 Ave & E 122 St,19,4.8813868613138682,20.11861313868614,25.0,0.195255474452555,0.80474452554744558
3499,2 Ave & E 122 St,20,5.0143884892086321,19.985611510791369,25.0,0.20057553956834534,0.799424460431655
3499,2 Ave & E 122 St,21,5.116788321167884,19.883211678832094,25.0,0.20467153284671519,0.79532846715328476
3499,2 Ave & E 122 St,22,5.3526315789473662,19.647368421052626,25.0,0.21410526315789477,0.785894736842105
3499,2 Ave & E 122 St,23,5.4847942754919474,19.515205724508053,25.0,0.21939177101967777,0.78060822898032156
3500,E 115 St & Madison Ave,0,11.054307116104882,19.945692883895131,31.0,0.35659055213241536,0.64340944786758492
3500,E 115 St & Madison Ave,1,11.356783919597984,19.643216080402,31.0,0.3663478683741288,0.6336521316258712
3500,E 115 St & Madison Ave,2,11.478705281090301,19.521294718909726,31.0,0.37028081551904174,0.62971918448095743
3500,E 115 St & Madison Ave,3,11.642477876106202,19.357522123893816,31.0,0.37556380245503845,0.62443619754496227
3500,E 115 St & Madison Ave,4,11.563506261180677,19.436493738819284,31.0,0.37301633100582848,0.62698366899417168
3500,E 115 St & Madison Ave,5,11.770676691729314,19.229323308270683,31.0,0.37969924812030093,0.62030075187969935
3500,E 115 St & Madison Ave,6,11.226235741444869,19.77376425855514,31.0,0.362136636820802,0.63786336317919767
3500,E 115 St & Madison Ave,7,11.687258687258685,19.312741312741316,31.0,0.37700834475028022,0.62299165524972
3500,E 115 St & Madison Ave,8,10.684719535783366,20.315280464216631,31.0,0.34466837212204388,0.65533162787795618
3500,E 115 St & Madison Ave,9,10.620481927710852,20.379518072289152,31.0,0.3425961912164785,0.65740380878352123
3500,E 115 St & Madison Ave,10,9.9999999999999947,20.999999999999989,31.0,0.32258064516129048,0.6774193548387093
3500,E 115 St & Madison Ave,11,10.04007633587786,20.95992366412213,31.0,0.32387343018960862,0.67612656981039143
3500,E 115 St & Madison Ave,12,9.8140417457305578,21.18595825426944,31.0,0.31658199179775948,0.68341800820224
3500,E 115 St & Madison Ave,13,9.8003875968992222,21.19961240310078,31.0,0.31614153538384593,0.683858464616154
3500,E 115 St & Madison Ave,14,9.65742574257426,21.342574257425714,31.0,0.31152986266368549,0.68847013733631424
3500,E 115 St & Madison Ave,15,9.0930693069306958,21.906930693069327,31.0,0.29332481635260305,0.70667518364739668
3500,E 115 St & Madison Ave,16,9.66729678638941,21.332703213610586,31.0,0.31184828343191656,0.68815171656808338
3500,E 115 St & Madison Ave,17,9.381782945736429,21.618217054263596,31.0,0.30263815953988504,0.69736184046011429
3500,E 115 St & Madison Ave,18,9.903591682419659,21.09640831758033,31.0,0.31947069943289225,0.68052930056710736
3500,E 115 St & Madison Ave,19,10.100934579439251,20.899065420560738,31.0,0.32583659933675013,0.67416340066325009
3500,E 115 St & Madison Ave,20,10.820702402957483,20.179297597042527,31.0,0.349054916224435,0.65094508377556548
3500,E 115 St & Madison Ave,21,10.486033519553072,20.513966480446928,31.0,0.3382591457920347,0.66174085420796624
3500,E 115 St & Madison Ave,22,10.991023339317771,20.008976660682229,31.0,0.35454913997799276,0.64545086002200669
3500,E 115 St & Madison Ave,23,10.98165137614679,20.018348623853232,31.0,0.35424681858538015,0.64575318141461913
3501,E 118 St & Madison Ave,0,6.6458333333333277,22.354166666666657,29.0,0.22916666666666666,0.77083333333333337
3501,E 118 St & Madison Ave,1,6.7704081632653077,22.229591836734681,29.0,0.23346235045742436,0.76653764954257519
3501,E 118 St & Madison Ave,2,6.9930795847750833,22.00692041522494,29.0,0.24114067533707209,0.75885932466292771
3501,E 118 St & Madison Ave,3,6.7989228007181337,22.201077199281848,29.0,0.23444561381786652,0.76555438618213312
3501,E 118 St & Madison Ave,4,6.990942028985506,22.009057971014485,29.0,0.2410669665167415,0.75893303348325791
3501,E 118 St & Madison Ave,5,6.9315589353612159,22.068441064638773,29.0,0.23901927363314535,0.76098072636685388
3501,E 118 St & Madison Ave,6,6.701348747591517,22.298651252408455,29.0,0.23108099129625934,0.7689190087037403
3501,E 118 St & Madison Ave,7,6.0410156249999938,22.958984375000007,29.0,0.2083108836206895,0.79168911637930994
3501,E 118 St & Madison Ave,8,5.2357563850687621,23.764243614931239,29.0,0.1805433236230605,0.81945667637693909
3501,E 118 St & Madison Ave,9,4.5650406504065062,24.434959349593495,29.0,0.15741519484160363,0.84258480515839584
3501,E 118 St & Madison Ave,10,3.7167968749999987,25.283203125000018,29.0,0.12816540948275859,0.87183459051724188
3501,E 118 St & Madison Ave,11,3.4545454545454546,25.545454545454568,29.0,0.11912225705329162,0.88087774294670884
3501,E 118 St & Madison Ave,12,3.23846153846154,25.761538461538475,29.0,0.11167108753315656,0.88832891246684409
3501,E 118 St & Madison Ave,13,3.2652259332023568,25.734774066797641,29.0,0.11259399769663304,0.88740600230336675
3501,E 118 St & Madison Ave,14,3.1242484969939857,25.875751503005979,29.0,0.10773270679289611,0.89226729320710463
3501,E 118 St & Madison Ave,15,3.1164658634538127,25.883534136546192,29.0,0.10746434011909703,0.89253565988090311
3501,E 118 St & Madison Ave,16,3.1900191938579665,25.809980806142054,29.0,0.11000066185717122,0.88999933814282828
3501,E 118 St & Madison Ave,17,3.2657480314960625,25.734251968503958,29.0,0.11261200108607108,0.88738799891392961
3501,E 118 St & Madison Ave,18,3.6410748560460653,25.358925143953947,29.0,0.12555430538089887,0.87444569461910171
3501,E 118 St & Madison Ave,19,4.2159090909090917,24.78409090909091,29.0,0.14537617554858928,0.85462382445141016
3501,E 118 St & Madison Ave,20,4.8289473684210513,24.171052631578931,29.0,0.16651542649727777,0.8334845735027222
3501,E 118 St & Madison Ave,21,5.3667296786389418,23.633270321361056,29.0,0.18505964409099807,0.81494035590900193
3501,E 118 St & Madison Ave,22,5.9435336976320539,23.056466302367934,29.0,0.20494943784938122,0.79505056215061842
3501,E 118 St & Madison Ave,23,6.2542056074766341,22.745794392523358,29.0,0.21566226232678057,0.78433773767321913
3502,Lexington Ave & E 111 St,0,13.208242950108469,15.791757049891531,29.0,0.45545665345201586,0.54454334654798442
3502,Lexington Ave & E 111 St,1,12.793036750483559,16.20696324951642,29.0,0.44113919829253662,0.55886080170746377
3502,Lexington Ave & E 111 St,2,12.834307992202739,16.165692007797283,29.0,0.44256234455871485,0.55743765544128621
3502,Lexington Ave & E 111 St,3,12.613226452905826,16.386773547094187,29.0,0.434938843203649,0.56506115679635138
3502,Lexington Ave & E 111 St,4,12.45731707317073,16.542682926829279,29.0,0.42956265769554275,0.57043734230445708
3502,Lexington Ave & E 111 St,5,12.751072961373383,16.248927038626597,29.0,0.43969217108184072,0.56030782891815867
3502,Lexington Ave & E 111 St,6,12.408695652173911,16.591304347826075,29.0,0.427886056971514,0.57211394302848539
3502,Lexington Ave & E 111 St,7,13.010989010989011,15.989010989010975,29.0,0.44865479348237958,0.55134520651762042
3502,Lexington Ave & E 111 St,8,12.848214285714288,16.151785714285722,29.0,0.44304187192118222,0.5569581280788175
3502,Lexington Ave & E 111 St,9,13.459954233409611,15.540045766590389,29.0,0.46413635287619359,0.53586364712380685
3502,Lexington Ave & E 111 St,10,12.951219512195122,16.048780487804873,29.0,0.44659377628259045,0.55340622371741
3502,Lexington Ave & E 111 St,11,13.123644251626883,15.876355748373117,29.0,0.45253945695265174,0.54746054304734815
3502,Lexington Ave & E 111 St,12,13.272925764192136,15.727074235807864,29.0,0.45768709531697055,0.54231290468303051
