dock_id,date,hour,avail_bikes,avail_docks,tot_docks,avail_bikes_proportion,avail_docks_proportion,latitude,longitude
3364,19-04-30,6.0,26.0,1.0,27.0,0.96296296296296291,0.037037037037037035,40.6751622,-73.9814832
3172,19-04-30,6.0,13.5,13.5,27.0,0.5,0.5,40.7785669,-73.97754961
3531,19-04-30,6.0,2.0,25.0,27.0,0.07407407407407407,0.92592592592592593,40.8125511,-73.9492286
297,19-04-30,6.0,23.5,3.5,27.0,0.87037037037037035,0.12962962962962962,40.734231997515707,-73.986922990116341
3404,19-04-30,6.0,25.0,2.0,27.0,0.92592592592592593,0.07407407407407407,40.6704922,-73.98541675
3365,19-04-30,6.0,6.5,20.5,27.0,0.24074074074074073,0.7592592592592593,40.6703837,-73.97839676
364,19-04-30,6.0,19.5,7.5,27.0,0.72222222222222221,0.27777777777777779,40.68900442989051,-73.960238509390791
3304,19-04-30,6.0,20.0,7.0,27.0,0.7407407407407407,0.25925925925925924,40.668127,-73.98377641
3102,19-04-30,6.0,7.5,19.5,27.0,0.27777777777777779,0.72222222222222221,40.72179134,-73.9504154
3117,19-04-30,6.0,22.0,5.0,27.0,0.81481481481481477,0.18518518518518517,40.735640019695872,-73.958660004923942
3123,19-04-30,6.0,23.0,4.0,27.0,0.85185185185185186,0.14814814814814814,40.744697437987,-73.935403732026813
3373,19-04-30,6.0,23.5,3.5,27.0,0.87037037037037035,0.12962962962962962,40.6750705,-73.98775226
3259,19-04-30,6.0,4.0,23.0,27.0,0.14814814814814814,0.85185185185185186,40.749370241932773,-73.999233841896057
3124,19-04-30,6.0,26.0,1.0,27.0,0.96296296296296291,0.037037037037037035,40.74731,-73.95451
389,19-04-30,6.0,21.5,5.5,27.0,0.79629629629629628,0.20370370370370369,40.71044554,-73.96525063
3532,19-04-30,6.0,9.5,17.5,27.0,0.35185185185185186,0.64814814814814814,40.78145,-73.9183302
353,19-04-30,6.0,16.5,10.5,27.0,0.61111111111111116,0.38888888888888884,40.685395678667341,-73.9743145754883
399,19-04-30,6.0,21.5,5.5,27.0,0.79629629629629628,0.20370370370370369,40.68851534,-73.9647628
3121,19-04-30,6.0,6.0,21.0,27.0,0.22222222222222221,0.77777777777777779,40.74524768,-73.94733276
3419,19-04-30,6.0,20.0,7.0,27.0,0.7407407407407407,0.25925925925925924,40.6792788,-73.98154004
249,19-04-30,6.0,15.0,12.0,27.0,0.55555555555555558,0.44444444444444442,40.718709872275056,-74.009000907834491
3308,19-04-30,6.0,24.0,3.0,27.0,0.88888888888888884,0.1111111111111111,40.6861758,-73.99645295
372,19-04-30,6.0,19.0,8.0,27.0,0.70370370370370372,0.29629629629629628,40.694539311636923,-73.95804187898645
3067,19-04-30,6.0,8.5,18.5,27.0,0.31481481481481477,0.68518518518518512,40.7016657,-73.9437303
321,19-04-30,6.0,5.0,22.0,27.0,0.18518518518518517,0.81481481481481477,40.69991755,-73.98971773
3329,19-04-30,6.0,8.0,19.0,27.0,0.29629629629629628,0.70370370370370372,40.6829151,-73.99318208
397,19-04-30,6.0,12.0,15.0,27.0,0.44444444444444442,0.55555555555555558,40.68415748,-73.96922273
3527,19-04-30,6.0,13.5,13.5,27.0,0.5,0.5,40.80698,-73.941747
261,19-04-30,6.0,22.5,4.5,27.0,0.83333333333333326,0.16666666666666666,40.69474881,-73.98362464
3092,19-04-30,6.0,2.5,24.5,27.0,0.092592592592592587,0.90740740740740744,40.719009499779986,-73.958525160997226
3526,19-04-30,6.0,0.0,27.0,27.0,0.0,1.0,40.7747878,-73.9125551
3411,19-04-30,6.0,22.0,5.0,27.0,0.81481481481481477,0.18518518518518517,40.6849668,-73.98620772
3327,19-04-30,6.0,5.0,22.0,27.0,0.18518518518518517,0.81481481481481477,40.7877214,-73.94728331
3417,19-04-30,6.0,26.0,1.0,27.0,0.96296296296296291,0.037037037037037035,40.679576607091413,-73.978549734290524
251,19-04-30,6.0,7.5,19.5,27.0,0.27777777777777779,0.72222222222222221,40.723179573579941,-73.994800121087891
3492,19-04-30,6.0,8.0,19.0,27.0,0.29629629629629628,0.70370370370370372,40.8005385,-73.9419949
264,19-04-30,6.0,8.5,18.5,27.0,0.31481481481481477,0.68518518518518512,40.70706456,-74.00731853
3520,19-04-30,6.0,11.0,16.0,27.0,0.40740740740740738,0.59259259259259256,40.804372,-73.951475
436,19-04-30,6.0,3.5,23.5,27.0,0.12962962962962962,0.87037037037037035,40.68216564,-73.95399026
3335,19-04-30,6.0,13.5,14.5,28.0,0.48214285714285715,0.51785714285714279,40.6772744,-73.98282002
3378,19-04-30,6.0,1.5,26.5,28.0,0.053571428571428568,0.9464285714285714,40.773762989346558,-73.962220876915936
3093,19-04-30,6.0,1.0,27.0,28.0,0.035714285714285712,0.9642857142857143,40.717451682724374,-73.958509392458851
3501,19-04-30,6.0,9.0,20.0,29.0,0.31034482758620691,0.68965517241379315,40.8014866,-73.9442507
3506,19-04-30,6.0,4.5,24.5,29.0,0.15517241379310345,0.84482758620689657,40.801306520979736,-73.939816771563343
3423,19-04-30,6.0,10.5,18.5,29.0,0.36206896551724138,0.63793103448275867,40.661063378736458,-73.979452554406734
3081,19-04-30,6.0,20.0,9.0,29.0,0.68965517241379315,0.31034482758620691,40.711863,-73.944024
3369,19-04-30,6.0,11.5,17.5,29.0,0.39655172413793105,0.603448275862069,40.772460697672628,-73.946820799530045
3346,19-04-30,6.0,5.0,24.0,29.0,0.17241379310344829,0.82758620689655171,40.675146806182731,-73.9752320595812
315,19-04-30,6.0,15.5,13.5,29.0,0.53448275862068972,0.46551724137931039,40.70355377,-74.00670227
3502,19-04-30,6.0,11.5,17.5,29.0,0.39655172413793105,0.603448275862069,40.7954121,-73.9441232
3254,19-04-30,6.0,27.0,2.0,29.0,0.93103448275862066,0.068965517241379309,40.69231660719192,-74.014865756034851
266,19-04-30,6.0,25.5,4.5,30.0,0.85000000000000009,0.15000000000000002,40.72368361,-73.97574813
3309,19-04-30,6.0,5.5,24.5,30.0,0.18333333333333335,0.81666666666666665,40.7859201,-73.94860294
3086,19-04-30,6.0,4.5,25.5,30.0,0.15,0.85000000000000009,40.715143008164773,-73.944506995169732
339,19-04-30,6.0,14.0,16.0,30.0,0.46666666666666667,0.53333333333333333,40.72580614,-73.97422494
3503,19-04-30,6.0,3.5,26.5,30.0,0.11666666666666667,0.8833333333333333,40.80295,-73.942954
3486,19-04-30,6.0,17.0,13.0,30.0,0.56666666666666665,0.43333333333333335,40.688417435531463,-73.984516581378358
3345,19-04-30,6.0,4.0,31.0,35.0,0.11428571428571428,0.88571428571428568,40.78948538878236,-73.9524293048636
3375,19-04-30,6.0,0.5,34.5,35.0,0.014285714285714285,0.98571428571428577,40.7699426,-73.96060712
3357,19-04-30,6.0,2.5,32.5,35.0,0.071428571428571425,0.9285714285714286,40.8008363,-73.9664492472
3290,19-04-30,6.0,20.0,15.0,35.0,0.5714285714285714,0.42857142857142855,40.777945316434746,-73.9460410149435
456,19-04-30,6.0,8.0,27.0,35.0,0.22857142857142856,0.77142857142857135,40.7597108,-73.97402311
392,19-04-30,6.0,2.5,32.5,35.0,0.071428571428571425,0.9285714285714286,40.695065,-73.987167
3132,19-04-30,6.0,4.0,31.0,35.0,0.11428571428571428,0.88571428571428568,40.7635053236996,-73.971092429308726
3434,19-04-30,6.0,16.0,19.0,35.0,0.45714285714285713,0.54285714285714282,40.790254173304191,-73.977183401584611
3379,19-04-30,6.0,5.5,29.5,35.0,0.15714285714285714,0.84285714285714286,40.790305114522454,-73.947557558347526
3127,19-04-30,6.0,12.5,22.5,35.0,0.35714285714285715,0.64285714285714279,40.74966,-73.9521
3359,19-04-30,6.0,0.0,35.0,35.0,0.0,1.0,40.7691572,-73.96703464
3409,19-04-30,6.0,33.0,2.0,35.0,0.94285714285714284,0.057142857142857141,40.6867443,-73.99063168
296,19-04-30,6.0,24.5,10.5,35.0,0.7,0.3,40.71413089,-73.9970468
336,19-04-30,6.0,15.5,20.5,36.0,0.43055555555555558,0.56944444444444442,40.73047747,-73.99906065
310,19-04-30,6.0,11.5,24.5,36.0,0.31944444444444442,0.68055555555555558,40.689269417879835,-73.989128668987448
3076,19-04-30,6.0,11.0,25.0,36.0,0.30555555555555558,0.69444444444444442,40.70870368,-73.9448625
2012,19-04-30,6.0,14.0,22.0,36.0,0.3888888888888889,0.61111111111111116,40.739445,-73.976806
3521,19-04-30,6.0,24.0,12.0,36.0,0.66666666666666674,0.33333333333333337,40.7987859,-73.9523
3507,19-04-30,6.0,6.5,29.5,36.0,0.18055555555555555,0.81944444444444442,40.8045555,-73.9396861
332,19-04-30,6.0,30.5,5.5,36.0,0.84722222222222232,0.15277777777777779,40.712199065694371,-73.979481483686484
3374,19-04-30,6.0,33.5,2.5,36.0,0.93055555555555558,0.069444444444444448,40.799484002827462,-73.955613002120586
478,19-04-30,6.0,26.5,10.5,37.0,0.71621621621621623,0.28378378378378377,40.760300964087222,-73.998842215075683
337,19-04-30,6.0,5.0,32.0,37.0,0.13513513513513514,0.86486486486486491,40.7037992,-74.00838676
3463,19-04-30,6.0,0.0,37.0,37.0,0.0,1.0,40.735367045434614,-73.987973936085424
393,19-04-30,6.0,33.5,3.5,37.0,0.90540540540540548,0.0945945945945946,40.72299208,-73.97995466
3258,19-04-30,6.0,8.5,28.5,37.0,0.22972972972972974,0.77027027027027029,40.750181563256831,-74.002184271812439
3294,19-04-30,6.0,10.5,27.5,38.0,0.27631578947368418,0.72368421052631571,40.7835016,-73.955327
3282,19-04-30,6.0,1.5,36.5,38.0,0.039473684210526314,0.96052631578947367,40.783069995059748,-73.959389998199356
3171,19-04-30,6.0,10.0,29.0,39.0,0.25641025641025639,0.74358974358974361,40.78524672,-73.97667321
3288,19-04-30,6.0,22.0,17.0,39.0,0.5641025641025641,0.4358974358974359,40.778301007561993,-73.948813412836984
3305,19-04-30,6.0,28.5,10.5,39.0,0.73076923076923073,0.26923076923076922,40.781122323752754,-73.949655900035353
439,19-04-30,6.0,28.5,10.5,39.0,0.73076923076923084,0.26923076923076922,40.7262807,-73.98978041
368,19-04-30,6.0,27.0,12.0,39.0,0.69230769230769229,0.30769230769230771,40.73038599,-74.00214988
2017,19-04-30,6.0,1.0,38.0,39.0,0.02564102564102564,0.97435897435897434,40.75022392,-73.97121414
3350,19-04-30,6.0,21.5,17.5,39.0,0.55128205128205132,0.44871794871794873,40.797372092962448,-73.970411931122385
3534,19-04-30,6.0,14.0,25.0,39.0,0.358974358974359,0.64102564102564108,40.805159,-73.954692
3437,19-04-30,6.0,7.5,31.5,39.0,0.19230769230769229,0.80769230769230771,40.793134809866629,-73.977003693580627
3372,19-04-30,6.0,22.5,16.5,39.0,0.57692307692307687,0.42307692307692307,40.7689738,-73.95482273
3162,19-04-30,6.0,6.0,33.0,39.0,0.15384615384615385,0.84615384615384615,40.78339981,-73.98093133
3318,19-04-30,6.0,6.5,32.5,39.0,0.16666666666666666,0.83333333333333326,40.7839636,-73.9471673
3328,19-04-30,6.0,17.0,22.0,39.0,0.4358974358974359,0.5641025641025641,40.794999986426689,-73.96450000678665
3472,19-04-30,6.0,3.5,35.5,39.0,0.089743589743589744,0.91025641025641024,40.742753830516037,-74.007473584417269
3376,19-04-30,6.0,4.0,35.0,39.0,0.10256410256410256,0.89743589743589747,40.764718519443392,-73.962220698595047
3429,19-04-30,6.0,3.0,36.0,39.0,0.076923076923076927,0.92307692307692313,40.685068073081773,-73.977907598018632
495,19-04-30,6.0,27.0,12.0,39.0,0.69230769230769229,0.30769230769230771,40.76269882,-73.99301222
3312,19-04-30,6.0,32.0,7.0,39.0,0.82051282051282048,0.17948717948717949,40.781721203905853,-73.945940014850109
3096,19-04-30,6.0,31.5,7.5,39.0,0.80769230769230771,0.19230769230769229,40.71924,-73.95242
3242,19-04-30,6.0,20.0,19.0,39.0,0.51282051282051277,0.48717948717948717,40.691029269015516,-73.991833629321007
3233,19-04-30,6.0,7.0,32.0,39.0,0.17948717948717946,0.82051282051282048,40.757245685183776,-73.978059134309973
3301,19-04-30,6.0,14.5,24.5,39.0,0.37179487179487181,0.62820512820512819,40.79195568586411,-73.968086998713162
528,19-04-30,6.0,6.0,33.0,39.0,0.15384615384615385,0.84615384615384615,40.742909020486906,-73.9770605796758
3427,19-04-30,6.0,6.0,34.0,40.0,0.15,0.85,40.724305272503322,-73.996009826660156
3458,19-04-30,6.0,7.0,33.0,40.0,0.175,0.825,40.763093872707969,-73.9783501625061
3336,19-04-30,6.0,3.0,38.0,41.0,0.073170731707317083,0.92682926829268286,40.787801002330376,-73.953558993453868
520,19-04-30,6.0,9.0,32.0,41.0,0.21951219512195122,0.78048780487804881,40.75992262,-73.97648516
3443,19-04-30,6.0,12.5,28.5,41.0,0.30487804878048785,0.69512195121951215,40.761329827868153,-73.97982001489072
486,19-04-30,6.0,2.0,39.0,41.0,0.04878048780487805,0.95121951219512191,40.7462009,-73.98855723
3135,19-04-30,6.0,10.0,31.0,41.0,0.24390243902439024,0.75609756097560976,40.77112927,-73.95772297
326,19-04-30,6.0,30.0,11.0,41.0,0.73170731707317072,0.26829268292682928,40.72953837,-73.98426726
380,19-04-30,6.0,34.0,8.0,42.0,0.80952380952380953,0.19047619047619047,40.734011429943877,-74.002938775211121
3296,19-04-30,6.0,10.5,31.5,42.0,0.25,0.75,40.782454175279874,-73.9489196240902
3182,19-04-30,6.0,8.0,34.0,42.0,0.19047619047619047,0.80952380952380953,40.686931,-74.016966
3467,19-04-30,6.0,25.5,16.5,42.0,0.60714285714285721,0.39285714285714285,40.724946723594158,-74.00165855884552
3074,19-04-30,6.0,30.5,11.5,42.0,0.72619047619047628,0.27380952380952384,40.707677869756409,-73.940161722667554
