start_station_id,station_name,lat,lon
3354.0,3 St & Prospect Park West,40.668,-73.974
440.0,E 45 St & 3 Ave,40.752,-73.974
509.0,9 Ave & W 22 St,40.7454973,-74.00197139
471.0,Grand St & Havemeyer St,40.71286844,-73.95698119
3307.0,West End Ave & W 94 St,40.794,-73.974124
3282.0,5 Ave & E 88 St,40.782,-73.95939
3841.0,Menahan St & Central Ave,40.69543,-73.9196
334.0,W 20 St & 7 Ave,40.74238787,-73.998
3366.0,West End Ave & W 107 St,40.8021174,-73.9681805305
479.0,9 Ave & W 45 St,40.76019252,-73.992
3497.0,Pleasant Ave & E 116 St,40.7949879,-73.9333349
3866.0,Wilson Ave & Moffat St,40.68906,-73.90506
466.0,W 25 St & 6 Ave,40.74395411,-73.99144871
3402.0,Court St & State St,40.689,-73.99203074
3093.0,N 6 St & Bedford Ave,40.716,-73.959
3130.0,21 St & Queens Plaza North,40.75325964,-73.94335788
3469.0,India St & West St,40.731,-73.95995020866394
3143.0,5 Ave & E 78 St,40.776,-73.965
3812.0,University Pl & E 14 St,40.734,-73.992085
3809.0,W 55 St & 6 Ave,40.763189,-73.978458
410.0,Suffolk St & Stanton St,40.72066442,-73.98517977
3265.0,E 2 St & 2 Ave,40.7245634290432,-73.9894437789917
3839.0,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164
3294.0,E 91 St & Park Ave,40.7835016,-73.955327
503.0,E 20 St & Park Ave,40.737,-73.989
3429.0,Hanson Pl & Ashland Pl,40.685068073081773,-73.977907598018632
3621.0,27 Ave & 9 St,40.7739825,-73.9309134
3759.0,Irving Ave & Jefferson St,40.704,-73.926
3147.0,E 85 St & 3 Ave,40.77801203,-73.95407149
536.0,1 Ave & E 30 St,40.74,-73.97536082
3734.0,E 58 St &  1 Ave (NW Corner),40.758,-73.962658
3868.0,Knickerbocker Ave & Halsey St,40.693,-73.90824
3434.0,W 88 St & West End Ave,40.790254173304191,-73.977183401584611
3166.0,Riverside Dr & W 72 St,40.780577990103339,-73.986
3332.0,Degraw St & Hoyt St,40.681990442707033,-73.990790247917175
460.0,S 4 St & Wythe Ave,40.71285887,-73.96590294
4045.0,West End Ave & W 60 St,40.77237,-73.99005
3326.0,Clinton St & Centre St,40.67434,-74.00194698
217.0,Old Fulton St,40.70277159,-73.99383605
415.0,Pearl St & Hanover Square,40.7047177,-74.00926027
3708.0,W 13 St & 5 Ave,40.735445,-73.99431
307.0,Canal St & Rutgers St,40.71427487,-73.98990025
3412.0,Pacific St & Nevins St,40.6853761,-73.98302136
3241.0,Monroe St & Tompkins Ave,40.686203,-73.944694
3721.0,31 St & Newtown Ave,40.7675487799971,-73.9209334552288
3766.0,Sharon St & Olive St,40.715353,-73.93856
3310.0,14 St & 7 Ave,40.663779,-73.98396846
3785.0,W 42 St & 6 Ave,40.75492,-73.986
3773.0,Knickerbocker Ave & Thames St,40.70539,-73.92976
3249.0,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208
3283.0,W 89 St & Columbus Ave,40.7882213,-73.97041561
3578.0,Park Pl & Franklin Ave,40.6741806,-73.9564947
3612.0,30 Ave & 21 St,40.7703743,-73.9286078
3440.0,Fulton St & Adams St,40.692418292578473,-73.989494740962982
461.0,E 20 St & 2 Ave,40.73587678,-73.983
389.0,Broadway & Berry St,40.71044554,-73.96525063
3737.0,Stanton St & Norfolk St,40.720747,-73.986274
3582.0,Lincoln Pl & Classon Ave,40.6721683,-73.9609
4044.0,8 Ave & W 38 St,40.75461,-73.99177
3553.0,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145
3783.0,Cliff St & Fulton St,40.70838,-74.00495
366.0,Clinton Ave & Myrtle Ave,40.693261,-73.968896
252.0,MacDougal St & Washington Sq,40.73226398,-73.99852205
3081.0,Graham Ave & Grand St,40.711863,-73.944024
3726.0,Center Blvd & 51 Ave,40.743366080270206,-73.959606885910034
3360.0,Amsterdam Ave & W 79 St,40.782,-73.98
428.0,E 3 St & 1 Ave,40.72467721,-73.98783413
2022.0,E 59 St & Sutton Pl,40.758,-73.959223
3076.0,Scholes St & Manhattan Ave,40.70870368,-73.9448625
261.0,Johnson St & Gold St,40.69474881,-73.98362464
3744.0,1 Ave & E 5 St,40.725864,-73.986389
4040.0,Madison Ave & E 26 St,40.742684734875695,-73.986713290214539
3365.0,3 St & 7 Ave,40.6703837,-73.97839676
3598.0,Newton Rd & 44 St,40.7595701,-73.9142678
4001.0,Lenox Ave & W 146 St,40.821111,-73.935971
3718.0,E 11 St & Avenue B,40.727464206923919,-73.979504182934761
3770.0,Central Ave & Flushing Ave,40.702831,-73.9333
3235.0,E 41 St & Madison Ave,40.752165280621966,-73.979921936988816
376.0,John St & William St,40.70862144,-74.00722156
4037.0,Roosevelt Island Tramway,40.757284,-73.9536
4141.0,Southern Blvd & Tiffany St,40.818185,-73.894143
3781.0,Greene Av & Myrtle Av,40.698568,-73.918877
262.0,Washington Park,40.6917823,-73.9737299
4065.0,Wadsworth Ave & W 179 St,40.848467,-73.936064
356.0,Bialystoker Pl & Delancey St,40.71622644,-73.98261206
4058.0,Madison Av & E 51 St,40.75863,-73.97513
3345.0,Madison Ave & E 99 St,40.788,-73.953
254.0,W 11 St & 6 Ave,40.73532427,-73.99800419
3522.0,37 St & 24 Ave,40.7701477,-73.9120938
3132.0,E 59 St & Madison Ave,40.76350532,-73.97109243
3403.0,4 Ave & 9 St,40.6705135,-73.98876585
3664.0,North Moore St & Greenwich St,40.720195214374648,-74.0103006362915
3526.0,31 St & 23 Ave,40.7747878,-73.9125551
3544.0,Underhill Ave & Pacific St,40.6804836,-73.9646795
318.0,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874
294.0,Washington Square E,40.73049393,-73.9957214
300.0,Shevchenko Pl & E 6 St,40.728145,-73.990214
384.0,Fulton St & Washington Ave,40.683048,-73.9659641
248.0,Laight St & Hudson St,40.72185379,-74.00771779
362.0,Broadway & W 37 St,40.75172632,-73.989
526.0,E 33 St & 5 Ave,40.74765947,-73.986
473.0,Rivington St & Chrystie St,40.72110063,-73.9919254
147.0,Greenwich St & Warren St,40.71542197,-74.01121978
508.0,W 46 St & 11 Ave,40.76341379,-73.998
470.0,W 20 St & 8 Ave,40.74345335,-74.00004031
228.0,E 48 St & 3 Ave,40.7546011,-73.97187886
416.0,Cumberland St & Lafayette Ave,40.68753406,-73.97265183
249.0,Harrison St & Hudson St,40.71870987,-74.01
275.0,Washington Ave & Greene Ave,40.68650065,-73.96563307
243.0,Fulton St & Rockwell Pl,40.687979,-73.979458
274.0,Lafayette Ave & Fort Greene Pl,40.686,-73.977
395.0,Bond St & Schermerhorn St,40.68807003,-73.98410637
372.0,Franklin Ave & Myrtle Ave,40.694528,-73.958089
3155.0,Lexington Ave & E 63 St,40.76440023,-73.96648977
3364.0,Carroll St & 5 Ave,40.6751622,-73.9814832
3118.0,McGuinness Blvd & Eagle St,40.73555,-73.953
3104.0,Kent Ave & N 7 St,40.72057658,-73.96150225
3243.0,E 58 St & 1 Ave,40.75892386377695,-73.962262272834778
3052.0,Lewis Ave & Madison St,40.686312,-73.935775
3339.0,Berkeley Pl & 6 Ave,40.6765304,-73.97846879
3103.0,N 11 St & Wythe Ave,40.72153267,-73.95782357
3111.0,Norman Ave & Leonard St,40.7258483,-73.95064893
3231.0,E 67 St & Park Ave,40.767,-73.965920805931091
3431.0,E 35 St & 3 Ave,40.746524,-73.977885
3182.0,Yankee Ferry Terminal,40.686931,-74.016966
3150.0,E 85 St & York Ave,40.77536905,-73.94803392
3153.0,E 71 St & 2 Ave,40.768175467422452,-73.959102630615234
3042.0,Fulton St & Utica Ave,40.6794268,-73.9298911
3312.0,1 Ave & E 94 St,40.7817212,-73.947
3178.0,Riverside Dr & W 78 St,40.78414472,-73.98362492
3290.0,E 89 St & York Ave,40.7779453,-73.947
3099.0,Leonard St & Manhattan Ave,40.721522403393031,-73.94898265600203
3361.0,Carroll St & 6 Ave,40.6740886,-73.9787282
3060.0,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915
3230.0,Penn Station Valet,40.751283596962296,-73.99692445993422
3133.0,E 67 St & Lexington Ave,40.767342591432168,-73.96493528
3378.0,E 76 St & Park Ave,40.773,-73.96222088
3050.0,Putnam Ave & Throop Ave,40.6851532,-73.94111
3047.0,Halsey St & Tompkins Ave,40.6823687,-73.944118
3391.0,E 106 St & 1 Ave,40.7892529,-73.93956237
3353.0,Reed St & Van Brunt St,40.6747844,-74.01612847
3105.0,N 15 St & Wythe Ave,40.724055,-73.955736
3303.0,Butler St & Court St,40.6849894,-73.99440329
3221.0,47 Ave & 31 St,40.743,-73.93561
3329.0,Degraw St & Smith St,40.6829151,-73.99318208
3438.0,E 76 St & 3 Ave,40.772248537721744,-73.958421349525452
3411.0,Bond St & Bergen St,40.6849668,-73.98620772
3390.0,E 109 St & 3 Ave,40.79329668,-73.9432083
3392.0,Commerce St & Van Brunt St,40.6812117,-74.00860912
3637.0,Fulton St & Waverly Ave,40.683238654603407,-73.965995907783508
3388.0,President St & Henry St,40.6828003,-73.99990419
3352.0,Sigourney St & Columbia St,40.672672434109479,-74.0087952464819
3398.0,Smith St & 9 St,40.6746957,-73.99785768
3420.0,Douglass St & 3 Ave,40.6802133,-73.98432695
3382.0,Carroll St & Smith St,40.68,-73.995
3591.0,21 St & 31 Dr,40.7659,-73.930819
3094.0,Graham Ave & Withers St,40.7169811,-73.94485918
3347.0,Van Brunt St & Wolcott St,40.6773429,-74.01275056
3396.0,Clinton St & 4 Place,40.6783563,-74.00014502
3575.0,Crescent St & 34 Ave,40.76108,-73.930562
3610.0,Vernon Blvd & 30 Rd,40.770845,-73.934171
3376.0,E 65 St & 2 Ave,40.764718519443392,-73.962220698595047
3463.0,E 16 St & Irving Pl,40.734,-73.989
3351.0,E 102 St & 1 Ave,40.7869946,-73.94164802
3452.0,Bayard St & Leonard St,40.719,-73.95
3464.0,W 37 St & Broadway,40.752270938374089,-73.987705707550049
3534.0,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692
3333.0,Columbia St & Lorraine St,40.6747055,-74.0075572
3419.0,Douglass St & 4 Ave,40.6792788,-73.98154004
3531.0,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286
3506.0,Lexington Ave & E 120 St,40.8,-73.941
3498.0,Pleasant Ave & E 120 St,40.7974772,-73.9311847
3453.0,Devoe St & Lorimer St,40.713,-73.95
3644.0,Van Dyke St & Van Brunt St,40.675816225228317,-74.01488184928894
3089.0,Leonard St & Meeker Ave,40.717318403855785,-73.948202133178711
3555.0,28 St & 41 Ave,40.751047,-73.93797
3322.0,12 St & 4 Ave,40.668,-73.9904394
3579.0,Sterling Pl & Bedford Ave,40.672695,-73.954131
3477.0,39 St & 2 Ave,40.655399774478312,-74.010627865791321
3545.0,Broadway & W 122 St,40.8120562,-73.9612547
3449.0,Eckford St & Engert Ave,40.721462562298157,-73.948009014129639
3476.0,Norman Ave & Leonard St,40.725769967272143,-73.9507395029068
3560.0,28 St & 38 Ave,40.754876,-73.934326
3499.0,2 Ave & E 122 St,40.8006721,-73.9349
3587.0,Carroll St & Washington Ave,40.6686744,-73.9618148
3793.0,Stuyvesant Walk & 1 Av Loop,40.732339777151054,-73.978983834385872
3585.0,Union St & Bedford Ave,40.6691783,-73.9554162
3492.0,E 118 St & Park Ave,40.8005385,-73.9419949
3699.0,W 50 St & 9 Ave,40.763604677958632,-73.989179581403732
3917.0,Willoughby St & Ashland Pl,40.69178,-73.97877
3668.0,Leonard St & Nassau Ave,40.7239567849954,-73.95
3671.0,E 81 St & 2 Ave,40.774779448957283,-73.954274654388428
3836.0,Bushwick Ave & Linden St,40.69146,-73.92146
3441.0,10 Hudson Yards,40.752957,-74.00264
3707.0,Lexington Ave & E 26 St,40.74,-73.983293
3749.0,Lexington Ave & E 36 St,40.7475739589548,-73.9788007736206
3768.0,Waterbury St & Stagg St,40.71019,-73.93734
3849.0,Suydam St & St. Nicholas Ave,40.70636,-73.91945
3863.0,Central Ave & Woodbine St,40.69296,-73.91605
4245.0,Bruckner Blvd & Bryant Ave,40.821952,-73.888546
4166.0,River Ave & E 153 St,40.82441,-73.92818
3899.0,Manhattan Av & Leonard St,40.72084,-73.94844
3819.0,Green St & McGuinness Blvd,40.73396,-73.95204
3758.0,George St & Wilson Ave,40.702997,-73.92997
3760.0,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153
3690.0,Park Pl & Church St,40.713,-74.01
3714.0,Division Av & Hooper St,40.706842031013252,-73.9544353965357
3684.0,W 12 St & W 4 St,40.737561211811368,-74.003982692956924
3837.0,Broadway & Kosciuszko St,40.69329,-73.92852
3830.0,Halsey St & Evergreen Ave,40.68858,-73.91227
3901.0,Stanhope St & Fairview Ave,40.70998,-73.91116
4147.0,E 163 St & Tiffany St,40.821075,-73.895069
4010.0,W 145 St & Amsterdam Ave,40.825244,-73.947257
3659.0,W 17 St & 9 Ave,40.742948916600909,-74.004136919975281
3861.0,Menahan St & Wyckoff Ave,40.70113,-73.91422
3774.0,Knickerbocker Ave & George St,40.704425,-73.92836
3814.0,E 56 St & Madison Ave,40.761573,-73.972628
4248.0,Old Slip & South St,40.70336686695866,-74.007867872715
3999.0,Adam Clayton Powell Blvd & W 138 St,40.816959710324639,-73.9422959089279
3838.0,Bushwick Ave & Harman St,40.69356,-73.92524
3731.0,W 47 St & 6 Ave,40.758397,-73.98255
3618.0,27 St & Hunter St,40.7485,-73.941275
3653.0,31 St & 35 Ave,40.758204646967577,-73.928321599960327
3877.0,Madison St & Forest Ave,40.70555,-73.90245
4112.0,Wards Meadow Comfort Station,40.78294,-73.93077
3842.0,Bushwick Ave & Dekalb Ave,40.69502,-73.92825
3852.0,Stewart Ave & Johnson Ave,40.70869,-73.92587
3937.0,E 135 St & St Ann's Ave,40.805089,-73.918889
3980.0,Amsterdam Ave & W 152 St,40.829523,-73.944279
4134.0,Longwood Ave & Southern Blvd,40.816343,-73.896447
3876.0,Forest Ave & Summerfield St,40.698,-73.899
4282.0,Washington St & Barrow St,40.731911323231742,-74.008769094944
3910.0,Greene Ave & Grandview Ave,40.709697,-73.907856
4071.0,Broadway & W 160 St,40.835775,-73.9434
4247.0,Riverside Dr & W 153 St,40.832164,-73.949702
3832.0,Central Ave & Weirfield St,40.69055,-73.91181
3762.0,3 Ave & Carroll St,40.677027,-73.9865
4063.0,Wadsworth Ave & W 175 St,40.846052,-73.937648
3705.0,Thompson St & Bleecker St,40.728400594508287,-73.999687805771828
4081.0,Gerard Ave & E 165 St,40.83173,-73.922394
3543.0,Morningside Dr & Amsterdam Ave,40.810285063060029,-73.957364559173584
3757.0,Stagg St & Morgan Ave,40.710681,-73.93372
4055.0,W 165 St & Fort Washington Ave,40.84004,-73.942939
4123.0,Central Park W & W 103 St,40.796036841599843,-73.961589038535749
4161.0,3 Ave & E 174 St,40.84224,-73.8985
3967.0,W 146 St & Broadway,40.826969,-73.949738
3931.0,Morris Ave & E 142 St,40.814469,-73.924963
3824.0,Van Sinderen Ave & Truxton St,40.6786,-73.90369
3716.0,40 Ave & Crescent St,40.7535992020056,-73.937956094741821
4087.0,W 170 St & University Ave,40.84207,-73.926075
3786.0,Division St & Bowery,40.714193,-73.996732
4093.0,Grand Concourse & E 161 St,40.827115,-73.92272
3874.0,Menahan St & Seneca Ave,40.70461,-73.91054
3761.0,Cedar St & Myrtle Ave,40.697842,-73.926241
3771.0,McKibbin St & Bogart St,40.706237,-73.935
4215.0,Hudson St & W 13 St,40.740057085672852,-74.0052741765976
4117.0,Sullivan Pl & Franklin Ave,40.66407983678161,-73.960251286666789
3923.0,Lincoln Ave & E 134 St,40.808484,-73.928803
3844.0,Myrtle Ave & Linden St,40.69943,-73.91337
3948.0,E 138 St & Cypress Ave,40.805559,-73.914718
3767.0,Powers St & Olive St,40.71323,-73.93894
3299.0,E 98 St & Park Ave,40.78813,-73.95206
3647.0,48 Ave & 30 Pl,40.741283093559929,-73.937258720397935
3926.0,5 Ave & W 131 St,40.81014,-73.93973
3957.0,E 144 St & Brook Ave,40.811675,-73.917037
4185.0,Southern Blvd & E 175 St,40.839335,-73.886445
3661.0,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013
3907.0,Central Ave & Melrose St,40.70112,-73.93039
4114.0,Sunken Meadow Comfort Station,40.79558,-73.91906
3932.0,Grand Concourse & E 144 St,40.816576,-73.927987
3934.0,St Nicholas Ave & E 134 St,40.816234,-73.948222
4070.0,W 180 St & Ft Washington Ave,40.849972,-73.938423
3995.0,5 Ave & E 135 St,40.812,-73.938
4054.0,W 163 St & Riverside Dr,40.839278,-73.945446
4096.0,Grand Concourse & E 167 St,40.834263,-73.917641
4159.0,3 Ave & E 172 St,40.839586,-73.900277
3854.0,Morgan Ave & Maspeth Ave,40.716,-73.93637
4014.0,Riverside Dr & W 148 St,40.829114,-73.950426
3939.0,Willow Ave & E 133 St,40.800933,-73.913863
4102.0,Grand Concourse & E 164 St,40.829608,-73.921461
4229.0,Sheridan Ave & E 172 St,40.840494,-73.911479
4062.0,Amsterdam Ave & W 175 St,40.844044,-73.933651
3922.0,Alexander Ave & E 134 St,40.807466,-73.927107
3936.0,W 133 St & 12 Ave,40.820003,-73.959089
4235.0,W 50 St & 10 Ave,40.764734200065192,-73.991943597793579
3968.0,Propsect Ave & E 151 St,40.814232,-73.903927
3888.0,Woodward Ave & Harman St,40.70793,-73.91092
3512.0,27 Ave & 4 St,40.7747175,-73.9337894
4311.0,8 St & Astoria Blvd,40.7725996921817,-73.932662755250931
3920.0,E 132 St & Madison Ave,40.810224,-73.937195
4074.0,Edgecombe Ave & W 167 St,40.838191,-73.936085
4072.0,W 48 St & Rockefeller Plaza,40.757936462436739,-73.979602754116058
3984.0,W 140 St & Riverside Dr,40.824013,-73.954743
3858.0,Kent St & McGuinness Blvd,40.73124,-73.95161
4012.0,W 148 St & Amsterdam Ave,40.827075,-73.945909
4219.0,W 35 St & 9 Ave,40.754145192635193,-73.9960889518261
4094.0,Park Ave & E 162 St,40.825716,-73.915585
3666.0,32 St & 30 Ave,40.7664255270288,-73.920629024505615
3986.0,E 149 St & Morris Ave,40.81734,-73.922962
3747.0,E 84 St & 3 Ave,40.777553742988871,-73.955127596855164
3596.0,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686
4130.0,Morris Ave & McClellan St,40.831584,-73.9149
4085.0,Grand Concourse & E 171 St,40.839549,-73.913004
3966.0,Wales Ave & E 147 St,40.811314,-73.907729
4140.0,E 163 St & Union Ave,40.822545,-73.901824
3978.0,Cauldwell Ave & E 161 St,40.82188,-73.907521
4252.0,Home St & Westchester Ave,40.827629,-73.886659
4199.0,River Ave & McClellan St,40.83406,-73.92243
4173.0,Longfellow Ave & E 165 St,40.825322,-73.887729
4190.0,Walton Ave & E 171 St,40.840683,-73.915073
4019.0,St. Ann's Av & Bruckner Blvd,40.803399,-73.919763
3981.0,Harlem River Dr & W 155 St,40.830476,-73.939929
3683.0,Smart Cities Conference,40.710154710949119,-73.984535336494432
4200.0,E 174 St & Walton Ave,40.844811,-73.912042
4105.0,Concourse Village West & E 156 St,40.823162,-73.923267
4133.0,Beck St & Leggett Ave,40.815077,-73.899939
4021.0,E 138 St & Grand Concourse,40.813224,-73.930605
4082.0,Gerard Ave & McClellan St,40.833909,-73.92112
3941.0,Walnut Ave & E 136 St,40.801657,-73.909513
4006.0,E 147 St & Bergen Ave,40.814673,-73.91839
4018.0,Broadway & W 131 St,40.817555,-73.957163
4030.0,Courtlandt Ave & E 157 St,40.822267,-73.916792
4170.0,Webster Ave & E 166 St,40.828975,-73.911259
4025.0,Edgecombe Ave & W 150 St,40.826881,-73.941427
,,40.839,-73.923
4066.0,Audobon Ave & W 179 St,40.847305,-73.933291
3692.0,5 St & Market St,40.6999974843885,-73.974401280283928
4051.0,W 160 St & St. Nicholas Ave,40.834468,-73.939865
4164.0,E 174 St & Longfellow Ave,40.836274,-73.884308
4107.0,E 170 St & Clay Ave,40.837213,-73.908345
4210.0,Grand Concourse & E 166 St,40.83196,-73.91956
3700.0,E 87 St & 3 Ave,40.779406085297872,-73.953335881233215
4053.0,W 163 St & Edgecombe Ave,40.835798,-73.937496
3950.0,Brook Ave & E 141 St,40.809619,-73.917875
4198.0,E 161 St & Park Ave,40.824811,-73.916407
4005.0,St. Nicholas Terrace & Convent Ave,40.821294,-73.947868
3685.0,Prospect Park - 5 Year Anniversary Celebration,40.66065236872916,-73.9645904302597
3450.0,Penn Station Valet - Valet Scan,40.7512836,-73.9969245
3432.0,Bike in Movie Night | Prospect Park Bandshell,40.662987,-73.994636535644531
3219.0,NYCBS Depot - STY,40.729193,-73.976655
4332.0,Morris Ave & E 163 St,40.827230499624726,-73.917655795976316
4149.0,E 167 St & Franklin Ave,40.82895,-73.90521
4257.0,43 St & 37 Ave,40.750181,-73.919998
4262.0,38 St & Northern Blvd,40.752372,-73.925384
4174.0,3 Ave & E 170 St,40.834857,-73.903743
4156.0,Fulton Ave & St. Paul's Pl,40.83545,-73.90153
4129.0,Anderson Ave & W 164 St,40.832057,-73.927421
4155.0,E 169 St & Fox St,40.827184,-73.893721
4268.0,50 St & Northern Blvd,40.753441,-73.912402
4254.0,34 St & 38 Ave,40.752443,-73.929737
4146.0,Garrison Ave & Manida St,40.818743,-73.890247
4209.0,University Ave & W 168 St,40.838706,-73.927034
3266.0,Kiosk in a box Deployment,40.70861098096821,-73.92850399017334
3480.0,WS Don't Use,0.0,0.0
4284.0,43 St & 35 Ave,40.754139,-73.919543
4315.0,46 St & 30 Rd,40.76072,-73.910989
