occurance,start_station_id,start_lat,start_lon
156177,427.0,40.70251526,-74.01427023
97553,3110.0,40.72708584,-73.95299117
97553,3110.0,40.728,-73.953
105745,3350.0,40.7973721,-73.97041192
105745,3350.0,40.797,-73.971
106513,3724.0,40.7667405590595,-73.9790689945221
106513,3724.0,40.767,-73.98
43793,3358.0,40.6711978,-73.97484126
59153,3080.0,40.70934,-73.95608
259089,508.0,40.764,-73.998
259089,508.0,40.76341379,-73.99667444
18,4308.0,40.838315,-73.912604
18,4331.0,40.751555,-73.915026
2322,4236.0,40.768333,-73.992573
10514,3760.0,40.705614,-73.92153
15378,3073.0,40.70691254,-73.95441667
18450,3554.0,40.7552433,-73.9485678
19,4317.0,40.757764,-73.907654
19,4266.0,40.760083,-73.907107
19,3488.0,45.506364054011385,-73.5694634914398
10259,3401.0,40.6724811,-73.99331394
92435,3288.0,40.779,-73.95
92435,3288.0,40.778301,-73.9488134
47379,3599.0,40.66314,-73.9605695
20,3252.0,40.675349530674119,-74.010020345449448
532,4186.0,40.818154,-73.925294
2068,4011.0,40.816124,-73.908116
68884,3428.0,40.740983,-74.001702
43796,3496.0,40.7923272,-73.9383
122132,291.0,40.713126,-73.984844
5653,3926.0,40.81014,-73.93973
84757,82.0,40.71117416,-74.00016545
84757,82.0,40.71,-74.001
21269,3614.0,40.768692,-73.9249574
31509,3060.0,40.69425403,-73.94626915
34325,3050.0,40.6851532,-73.94111
104981,3383.0,40.804213,-73.96699104
22,4313.0,40.763328,-73.908782
22,4287.0,40.772717,-73.906127
2582,4035.0,40.831327,-73.946665
5142,4068.0,40.852252,-73.937854
5654,3900.0,40.72226,-73.93889
25366,3447.0,40.76703432309872,-73.95622730255127
104214,510.0,40.7606597,-73.98042047
63510,3131.0,40.76712840349542,-73.962246179580688
463383,523.0,40.755,-73.992
463383,523.0,40.75466591,-73.99138152
73751,3376.0,40.764718519443392,-73.962220698595047
20503,3327.0,40.7877214,-73.94728331
24343,3578.0,40.6741806,-73.9564947
96279,3323.0,40.7981856,-73.9605909006
40215,3410.0,40.6864442,-73.98759104
536,4210.0,40.83196,-73.91956
792,4201.0,40.83999,-73.90549
792,3969.0,40.815887,-73.911918
792,4247.0,40.832164,-73.949702
2840,3873.0,40.70068,-73.90742
3864,3839.0,40.69545,-73.91164
13336,3856.0,40.72577,-73.94173
20248,3728.0,40.695356933202248,-73.993440270423889
90648,399.0,40.68851534,-73.9647628
164376,147.0,40.71542197,-74.01121978
1305,4220.0,40.823061,-73.941928
31001,3514.0,40.7767,-73.927631
31001,3514.0,40.776,-73.929
35865,3055.0,40.6883337,-73.950916
181273,530.0,40.771522,-73.990541
181273,530.0,40.771496710544412,-73.990460336208344
181273,530.0,40.77,-73.989
26,4258.0,40.754795,-73.917014
538,4105.0,40.823162,-73.923267
538,4104.0,40.818212,-73.955277
314650,305.0,40.761,-73.968
314650,305.0,40.76095756,-73.96724467
12827,3608.0,40.7423737,-73.9566
282395,498.0,40.74854862,-73.98808416
374811,507.0,40.73912601,-73.97973776
374811,507.0,40.74,-73.98
28,4285.0,40.765753,-73.90676
540,3014.0,40.722852,-73.959114
137244,3409.0,40.6867443,-73.99063168
74268,3534.0,40.805159,-73.954692
80924,364.0,40.68900443,-73.96023854
80924,364.0,40.689,-73.959
30492,3544.0,40.6804836,-73.9646795
35356,3785.0,40.75492,-73.98455
35356,3785.0,40.755,-73.986
285,4206.0,40.811892,-73.904192
5917,3927.0,40.81296,-73.941878
11805,3787.0,40.701,-73.971
11805,3787.0,40.69985,-73.97141
25629,3478.0,40.657088666684849,-74.008702039718628
25629,3478.0,40.656,-74.01
116253,408.0,40.71076228,-73.99400398
30,3480.0,0.0,0.0
30,4272.0,40.771203,-73.903865
4126,3854.0,40.716657,-73.93637
4126,3854.0,40.716,-73.935
14366,3813.0,40.745686,-74.005141
19230,3490.0,40.796879,-73.937261
19230,3490.0,40.797,-73.938
31518,3249.0,40.6803560840434,-73.9476791024208
58142,3125.0,40.74708586,-73.94977234
58142,3125.0,40.746,-73.95
31,4252.0,40.827629,-73.886659
31,3040.0,40.646678,-74.016263
31,3040.0,40.66979964220026,-73.994979858398438
287,4182.0,40.831998,-73.892686
2335,3826.0,40.68458,-73.90925
3615,3953.0,40.82281,-73.937413
3871,4012.0,40.827075,-73.945909
140063,324.0,40.689888,-73.981013
11039,3326.0,40.67434,-74.00194698
12831,4037.0,40.757284,-73.9536
32287,3095.0,40.71929301,-73.94500379
39967,3403.0,40.6705135,-73.98876585
32,4262.0,40.752372,-73.925384
288,4191.0,40.827301,-73.896372
544,4158.0,40.830529,-73.894717
25632,3701.0,40.708317943663957,-74.005040824413285
28448,3616.0,40.7656251,-73.9136695
46624,3593.0,40.761584,-73.925921
382752,486.0,40.7462009,-73.98855723
289,4171.0,40.828199,-73.903719
6945,3234.0,40.751593684511121,-73.98043155670166
22305,3302.0,40.7969347,-73.9643412291
24865,372.0,40.694546087246025,-73.958013653755188
24865,372.0,40.694528,-73.958089
25377,3916.0,40.708485,-74.002751
58401,3366.0,40.8021174,-73.9681805305
34,3197.0,40.719251707409889,-74.03423398733139
34,4284.0,40.754139,-73.919543
159522,3173.0,40.777507027547976,-73.988885879516587
159522,3173.0,40.779,-73.989
32290,3788.0,40.73269,-73.98974
48930,3526.0,40.7747878,-73.9125551
35,4265.0,40.758057,-73.909831
2595,3987.0,40.813135,-73.909235
2851,3961.0,40.820036,-73.921411
3107,3149.0,40.77517793,-73.95324922
9251,4073.0,40.759699959062537,-73.978081941604614
9251,3859.0,40.72795,-73.95414
14115,3675.0,40.784596798848924,-73.949685394763947
432419,462.0,40.74691959,-74.00451887
804,3017.0,40.751483,-73.996764
804,4108.0,40.843264,-73.904867
1572,3976.0,40.819823,-73.912411
23844,3610.0,40.770845,-73.934171
97316,3367.0,40.7922553,-73.95249933
97316,3367.0,40.791,-73.953
42276,3635.0,40.754623240291053,-73.99516761302948
37,4250.0,40.818725699901158,-73.888624906539917
1829,4069.0,40.848282,-73.941343
2085,3825.0,40.68139,-73.90756
292389,537.0,40.74025878,-73.98409214
34597,3056.0,40.69072549,-73.95133465
34597,3056.0,40.692,-73.95
243237,328.0,40.72405549,-74.00965965
127525,249.0,40.71870987,-74.0090009
127525,249.0,40.719,-74.01
2598,3910.0,40.709697,-73.907856
7974,3879.0,40.68822,-73.91966
373542,297.0,40.734,-73.986
373542,297.0,40.734232,-73.986923
46374,3533.0,40.8114323,-73.9518776
55846,3365.0,40.6703837,-73.97839676
61478,3102.0,40.72179134,-73.9504154
39,4270.0,40.754176,-73.900318
807,3940.0,40.800425,-73.911034
3879,3945.0,40.819746,-73.951819
29735,3287.0,40.789622,-73.97757
29735,3287.0,40.790261,-73.977131
37927,3407.0,40.679097997216843,-73.987654745578766
38951,3469.0,40.731814017209658,-73.95995020866394
38951,3469.0,40.731,-73.959
39719,3057.0,40.69128258,-73.9452416
39719,3057.0,40.692,-73.944
40,4230.0,40.8358771,-73.8931428
1064,4028.0,40.830702,-73.936371
48680,3319.0,40.666287,-73.98895053
48680,3319.0,40.665,-73.989
64296,298.0,40.68683208,-73.9796772
41,3550.0,40.81413,-73.953005
809,4098.0,40.839312,-73.922423
1321,4054.0,40.839278,-73.945446
1833,3872.0,40.6972,-73.90674
3881,3939.0,40.800933,-73.913863
8233,4020.0,40.825125,-73.941616
17449,3575.0,40.76108,-73.930562
18473,3814.0,40.761573,-73.972628
25641,3381.0,40.6777287,-73.99364123
42,4256.0,40.767666,-73.910963
3114,3843.0,40.69905,-73.91516
10538,3777.0,40.699304,-73.923044
296490,448.0,40.758,-73.998
296490,448.0,40.75660359,-73.9979009
53546,419.0,40.69580705,-73.97355569
43,4314.0,40.761294,-73.909562
263723,72.0,40.76727216,-73.99392888
263723,72.0,40.767,-73.995
3627,3853.0,40.70686,-73.92851
3627,3853.0,40.707,-73.929
137771,3461.0,40.714851505262523,-74.011223316192627
77867,3293.0,40.7921,-73.9739
143915,398.0,40.69165183,-73.9999786
14635,3663.0,40.677164894690591,-73.973827958107
90923,3150.0,40.77536905,-73.94803392
38187,3630.0,40.8038654,-73.9559308
38187,3630.0,40.803,-73.956
42539,3384.0,40.6787242,-73.99599099
1068,3964.0,40.814383,-73.915368
487724,379.0,40.749156,-73.9916
487724,379.0,40.749,-73.992
379692,466.0,40.74395411,-73.99144871
58412,3518.0,40.808442,-73.9452087
45,3485.0,40.725208,-73.974724
8237,3464.0,40.752270938374089,-73.987705707550049
74029,3507.0,40.8045555,-73.9396861
74797,512.0,40.7500727,-73.99839279
12077,3643.0,40.752722013811884,-73.981236219406128
342061,478.0,40.761,-73.998
342061,478.0,40.76030096,-73.99884222
95789,3090.0,40.71774592,-73.95600096
32301,3246.0,40.695,-73.992
32301,3246.0,40.694281141397326,-73.99230033159256
1582,4057.0,40.839443,-73.937044
2350,3944.0,40.818215,-73.950988
135214,3301.0,40.7919557,-73.968087
135214,3301.0,40.791,-73.968
10286,3340.0,40.6753274,-74.0100698
36654,3659.0,40.742948916600909,-74.004136919975281
5167,3869.0,40.692,-73.92617
276015,2003.0,40.73416059,-73.98024289
276015,2003.0,40.73381219,-73.98054421
276015,2003.0,40.733812191966322,-73.980544209480286
16687,3128.0,40.75052534,-73.94594845
46639,3321.0,40.6831164,-73.99785267
48,3250.0,40.716909780459652,-73.983837962150574
1072,3957.0,40.811675,-73.917037
423216,382.0,40.73492695,-73.99200509
248112,3163.0,40.7734066,-73.97782542
49,4316.0,40.75388,-73.914952
278065,3165.0,40.775793766836657,-73.9762057363987
278065,3165.0,40.77575319,-73.97603963
152625,3664.0,40.720195214374648,-74.0103006362915
60977,3081.0,40.711863,-73.944024
306,3938.0,40.80262,-73.9174
1074,4135.0,40.819701,-73.901311
3378,4118.0,40.708588942405811,-74.009354822358091
4914,4014.0,40.829114,-73.950426
9010,3705.0,40.728400594508287,-73.999687805771828
30514,3130.0,40.75325964,-73.94335788
1331,3937.0,40.805089,-73.918889
7219,3821.0,40.70106,-73.93318
7219,3821.0,40.701,-73.932
47667,3430.0,40.719078911795641,-73.94223690032959
23604,3221.0,40.743,-73.93561
168756,391.0,40.698,-73.992
168756,391.0,40.69760127,-73.99344559
50228,3298.0,40.686371,-73.99383324
59188,343.0,40.698,-73.971
59188,343.0,40.69794,-73.96986848
309,3239.0,40.646538367096483,-74.016587734222412
309,4164.0,40.836274,-73.884308
309,4064.0,40.807347437082,-73.908097743988037
13109,3688.0,40.757920208794026,-73.966382145881653
153909,153.0,40.752062307,-73.9816324043
153909,153.0,40.75206231,-73.9816324
30773,3121.0,40.74524768,-73.94733276
41269,3088.0,40.7160751,-73.952029
310,4149.0,40.82895,-73.90521
822,4134.0,40.816343,-73.896447
1334,3965.0,40.814046,-73.91186
1334,3965.0,40.815,-73.911
7734,3736.0,40.727243,-73.976831
8246,3353.0,40.6747844,-74.01612847
17974,3091.0,40.71764,-73.94882
168502,264.0,40.70706456,-74.00731853
244022,377.0,40.72243797,-74.00566443
567,4244.0,40.752149,-73.989539
1079,4280.0,40.73342399437081,-74.008514955639839
285239,444.0,40.7423543,-73.98915076
33335,3555.0,40.751047,-73.93797
60471,242.0,40.698,-73.974
60471,242.0,40.69788349,-73.97350332
60471,242.0,40.697787,-73.973736
137016,3423.0,40.6610633719006,-73.979452550411224
137016,3423.0,40.662,-73.98
20280,3570.0,40.7557327,-73.9236611
46648,3329.0,40.6829151,-73.99318208
57,4264.0,40.755763,-73.912715
5945,3920.0,40.810224,-73.937195
12345,3371.0,40.674613422475815,-73.985011428594589
54585,3364.0,40.6751622,-73.9814832
59705,3417.0,40.6795766,-73.97854971
59705,3417.0,40.68,-73.98
64057,3289.0,40.790179480950812,-73.972889184951782
64057,3289.0,40.791,-73.974
314,4163.0,40.832649,-73.885272
2618,3133.0,40.767342591432168,-73.9648586511612
2618,3133.0,40.76735637,-73.96493528
7994,3780.0,40.703545,-73.917775
7994,3780.0,40.704,-73.917
59,4268.0,40.753441,-73.912402
18491,3503.0,40.80295,-73.942954
156475,376.0,40.70862144,-74.00722156
27963,3493.0,40.799139,-73.9389152
177211,348.0,40.72490985,-74.00154702
316475,503.0,40.737,-73.989
316475,503.0,40.73827428,-73.98751968
60,4142.0,40.816126,-73.891559
60,4184.0,40.836733,-73.887931
572,4240.0,40.752643,-73.974996
572,4030.0,40.822267,-73.916792
17980,3551.0,40.795508,-73.941606
317,4179.0,40.830051,-73.892103
573,3985.0,40.820302,-73.903944
1341,4047.0,40.832081,-73.942386
8253,3647.0,40.741283093559929,-73.937258720397935
27197,3740.0,40.726378,-74.000472
45117,3341.0,40.795346,-73.96186
64061,322.0,40.696192,-73.991218
1342,4088.0,40.843965,-73.920999
11582,3600.0,40.7611488,-73.9170071
32574,3502.0,40.7954121,-73.9441232
51262,3420.0,40.6802133,-73.98432695
1087,4102.0,40.829608,-73.921461
3391,3989.0,40.808384,-73.923604
3391,3989.0,40.809,-73.923
10047,3758.0,40.702997,-73.92997
153407,441.0,40.756014,-73.967416
32319,3054.0,40.6894932,-73.942061
64,4146.0,40.818743,-73.890247
64,4254.0,40.752443,-73.929737
320,4212.0,40.83171,-73.90208
3136,3935.0,40.816355,-73.954295
71488,3085.0,40.71469,-73.95739
20800,3605.0,40.7658346,-73.9265474
155456,357.0,40.73261787,-73.99158043
319040,517.0,40.75149263,-73.97798848
319040,517.0,40.751581,-73.97791
319040,517.0,40.752141,-73.979782
319040,517.0,40.752,-73.977
255040,469.0,40.76344058,-73.98268129
65,4257.0,40.750181,-73.919998
833,3970.0,40.819609,-73.916071
833,4282.0,40.731911323231742,-74.008769094944
9793,3890.0,40.69047,-73.923511
191809,79.0,40.719,-74.007
191809,79.0,40.71911552,-74.00666661
266306,525.0,40.75594159,-74.0021163
266306,525.0,40.755,-74.001
4418,3476.0,40.725769967272143,-73.9507395029068
74818,3331.0,40.8013434,-73.9711457439
13634,3691.0,40.76408932350688,-73.910651206970215
21058,3595.0,40.760339,-73.9222427
25666,3348.0,40.677236,-74.015665
164930,502.0,40.714211,-73.981095
164930,502.0,40.714215,-73.981346
191554,385.0,40.75797322,-73.96603308
323,3219.0,40.729193,-73.976655
5699,4117.0,40.66407983678161,-73.960251286666789
8515,3999.0,40.816959710324639,-73.9422959089279
68,3954.0,40.807258,-73.907999
68,3954.0,40.806,-73.908
132676,239.0,40.69196566,-73.9813018
132676,239.0,40.692,-73.98
9028,3394.0,40.6769993,-74.00647134
10820,3773.0,40.70539,-73.92976
147780,3112.0,40.72906,-73.95779
147780,3112.0,40.728,-73.959
118084,3148.0,40.776,-73.95
118084,3148.0,40.77565541,-73.95068615
255556,480.0,40.76669671,-73.99061728
255556,480.0,40.767,-73.992
837,3947.0,40.804168,-73.911545
1861,4076.0,40.820089,-73.928947
5701,4038.0,40.75370225419114,-73.958652019500718
7493,3586.0,40.7638753,-73.9364848
8005,3998.0,40.813619,-73.939336
30533,3579.0,40.672695,-73.954131
30533,3579.0,40.674,-73.953
2374,3888.0,40.70793,-73.91092
14662,3523.0,40.7729,-73.916142
352326,491.0,40.74,-73.986
352326,491.0,40.74096374,-73.98602213
60998,3357.0,40.8008363,-73.9664492472
1351,3930.0,40.812,-73.923
1351,3930.0,40.812735,-73.923697
2119,3886.0,40.70553,-73.9096
5703,3653.0,40.758204646967577,-73.928321599960327
335687,307.0,40.71427487,-73.98990025
11335,4058.0,40.75863,-73.97513
94279,3139.0,40.771182875406581,-73.964094221591949
94279,3139.0,40.77,-73.965
94279,3139.0,40.77122923,-73.96432627
52295,3466.0,40.756687206031792,-73.982577323913574
59719,3715.0,40.718169694542077,-73.955201357603073
59719,3715.0,40.719,-73.956
63815,3408.0,40.6881529,-73.99520919
72,3685.0,40.66065236872916,-73.9645904302597
6728,3138.0,40.774405455003,-73.961752653121934
79432,3115.0,40.73232194,-73.9550858
30280,3569.0,40.6758324,-73.9561677
30280,3569.0,40.677,-73.956
1097,4130.0,40.831584,-73.9149
1097,3975.0,40.820713,-73.911759
160841,3429.0,40.685068073081773,-73.977907598018632
110153,270.0,40.69308257,-73.97178913
1866,3931.0,40.814469,-73.924963
332618,417.0,40.71291224,-74.01020234
85066,3082.0,40.71167351,-73.95141312
91466,3680.0,40.754120810779256,-73.980251848697662
91466,3680.0,40.755,-73.98
57162,3176.0,40.77452835,-73.98753759
75,4310.0,40.756351,-73.936515
1867,3980.0,40.829523,-73.944279
2891,3828.0,40.68652,-73.91321
2891,3828.0,40.686,-73.914
82763,3458.0,40.763093872707969,-73.9783501625061
844,3952.0,40.806896,-73.911837
67404,232.0,40.69597683,-73.99014892
2380,3181.0,40.692609,-74.016398
461644,504.0,40.731,-73.983
461644,504.0,40.73221853,-73.98165557
3148,4055.0,40.84004,-73.942939
40780,3042.0,40.6794268,-73.9298911
108108,430.0,40.7014851,-73.98656928
112460,3314.0,40.7937704,-73.971888
58444,3064.0,40.69681963,-73.93756926
61516,396.0,40.680342423,-73.9557689392
61516,396.0,40.68034242,-73.95576894
61516,396.0,40.68,-73.956
15181,3789.0,40.68186,-73.959432
289613,265.0,40.72229346,-73.99147535
301645,3164.0,40.7770575,-73.97898475
301645,3164.0,40.776,-73.98
120653,3349.0,40.6729679,-73.97087984
78,3650.0,45.506264191001193,-73.568905591964722
78,3650.0,45.505850638767228,-73.569109439849854
590,4159.0,40.839586,-73.900277
106574,258.0,40.68940747,-73.96885458
120910,375.0,40.72679454,-73.99695094
79,4183.0,40.839229,-73.899047
1615,4048.0,40.832314,-73.94102
133711,3132.0,40.76350532,-73.97109243
133711,3132.0,40.764,-73.971
5967,3838.0,40.69356,-73.92524
17231,3513.0,40.774645,-73.923706
146768,3143.0,40.776321421822708,-73.964273929595947
146768,3143.0,40.776828634399678,-73.963887691497789
146768,3143.0,40.776,-73.965
82512,3697.0,40.77515953434235,-73.989186957478523
18256,3731.0,40.758397,-73.98255
21840,3790.0,40.7003,-73.991581
221264,3263.0,40.731,-73.992
221264,3263.0,40.729236499100061,-73.990868031978607
221264,3263.0,40.729514962249489,-73.990752696990967
32848,3583.0,40.6716493,-73.9631145
81,4312.0,40.77977,-73.923162
81,4209.0,40.838706,-73.927034
1617,4085.0,40.839549,-73.913004
4689,3995.0,40.812,-73.938
4689,3995.0,40.812191,-73.937838
467281,492.0,40.75019995,-73.99093085
14673,3727.0,40.717661970839941,-73.948800265789032
14673,3727.0,40.717847984177283,-73.947520181536674
23377,3588.0,40.7671863,-73.9373554
34129,3338.0,40.7862586,-73.94552579
186449,362.0,40.75172632,-73.98753523
186449,362.0,40.752,-73.989
3154,3973.0,40.827212,-73.942722
5714,3333.0,40.6747055,-74.0075572
6482,3757.0,40.710681,-73.93372
15698,3573.0,40.7580583,-73.9242751
15698,3573.0,40.758,-73.923
22354,3619.0,40.7713615,-73.9246145
95058,3178.0,40.785,-73.983
95058,3178.0,40.78414472,-73.98362492
171090,316.0,40.71,-74.007
171090,316.0,40.70955958,-74.00653609
321106,531.0,40.71893904,-73.99266288
1107,3933.0,40.817755,-73.92965
2131,3949.0,40.807408,-73.91924
203859,456.0,40.7597108,-73.97402311
8019,3936.0,40.820003,-73.959089
75347,464.0,40.75934501,-73.96759673
10323,3525.0,40.776165,-73.9153175
212819,309.0,40.7149787,-74.013012
16979,3622.0,40.809,-73.938
16979,3622.0,40.80756,-73.939182
36691,3815.0,40.755293,-73.967641
44883,3744.0,40.725864,-73.986389
852,4083.0,40.83649,-73.918316
1876,3984.0,40.824013,-73.954743
6484,3928.0,40.813539,-73.94521
271700,315.0,40.70355377,-74.00670227
11604,3646.0,40.763154819103733,-73.939855098724365
29012,3070.0,40.70510918,-73.94407279
43604,3529.0,40.8107922,-73.9430681
1621,4041.0,40.825289,-73.936232
592469,490.0,40.752,-73.995
592469,490.0,40.751551,-73.993934
274773,268.0,40.71910537,-73.99973337
274773,268.0,40.719,-74.001
21333,3545.0,40.8120562,-73.9612547
342,4192.0,40.826303,-73.898751
3414,3631.0,40.666563,-73.956741
4182,3932.0,40.816576,-73.927987
107862,3305.0,40.782,-73.95
107862,3305.0,40.781122299341661,-73.949655890464783
599,3941.0,40.801657,-73.909513
1111,4131.0,40.844075,-73.917256
4183,4071.0,40.835775,-73.9434
6999,3803.0,40.665816,-73.956934
21591,3127.0,40.74966,-73.9521
36951,3388.0,40.6828003,-73.99990419
121175,3119.0,40.743,-73.953
121175,3119.0,40.74232744,-73.95411749
600,4092.0,40.830179,-73.928747
69208,3231.0,40.767800801481322,-73.965920805931091
69208,3231.0,40.767,-73.965
331352,529.0,40.7575699,-73.99098507
91736,404.0,40.7405826,-74.00550867
48216,373.0,40.69331716,-73.95381995
89,4255.0,40.753091,-73.920603
3417,4070.0,40.849972,-73.938423
275545,532.0,40.710451,-73.960876
222297,422.0,40.77,-73.989
222297,422.0,40.770513,-73.988038
166489,2010.0,40.72170005235607,-74.002381414175019
166489,2010.0,40.72165481,-74.00234737
346,4185.0,40.839335,-73.886445
30042,3611.0,40.7449067,-73.9534573
36442,3071.0,40.70538077,-73.94976519
574042,499.0,40.76915505,-73.98191841
574042,499.0,40.77,-73.983
53338,3373.0,40.6750705,-73.98775226
